trial,timestamp,phase,trial_kind,evaluation_profile,profile_trial,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,stimulus_profile,signal_energy,area_factor,requested_area_factor,post_noise_energy,min_pair_distance,gain_ratio,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
4231,1789306248.3694718,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1231,0,1,1,1,1.0,0.00153,0.89977,0.0987,0.3335,combined,1.98914,1.00361,1.00361,2.63144,,,0.6604386677497969,0.6534235110069022,0.5550122249388753,0.7,0.67,0.67,813,1231,0.8692493946731235,0.8693586698337292,0.2216624685138539,0.6604386677497969,0.6534235110069022,0.5550122249388753,0.7,0.67,0.67,813,1231,0.8692493946731235,0.8693586698337292,0.2216624685138539,0,0.0
4232,1789306248.3705423,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1232,0,2,1,0,-1.0,0.0504,0.54187,0.40773,0.84839,combined,1.9809,1.91101,1.91101,2.47017,2.23607,1.97868,0.6599025974025974,0.6532378640483479,0.5543345543345544,0.65,0.66,0.67,813,1232,0.8692493946731235,0.8693586698337292,0.22110552763819097,0.6599025974025974,0.6532378640483479,0.5543345543345544,0.65,0.66,0.67,813,1232,0.8692493946731235,0.8693586698337292,0.22110552763819097,0,0.0
4233,1789306248.3715582,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1233,0,2,1,0,-1.0,0.02677,0.62529,0.34794,0.75784,combined,1.89,1.93623,1.93623,2.44708,2.23607,2.20432,0.6593673965936739,0.6530531476509893,0.5536585365853659,0.6,0.66,0.668,813,1233,0.8692493946731235,0.8693586698337292,0.22055137844611528,0.6593673965936739,0.6530531476509893,0.5536585365853659,0.6,0.66,0.668,813,1233,0.8692493946731235,0.8693586698337292,0.22055137844611528,0,0.0
4234,1789306248.3725934,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1234,0,2,1,0,-1.0,0.00623,0.94209,0.05168,0.24096,combined,2.03962,0.92953,0.92953,2.58954,2.0,2.32218,0.6588330632090762,0.6528693548356176,0.5529841656516443,0.55,0.65,0.666,813,1234,0.8692493946731235,0.8693586698337292,0.22,0.6588330632090762,0.6528693548356176,0.5529841656516443,0.55,0.65,0.666,813,1234,0.8692493946731235,0.8693586698337292,0.22,0,0.0
4235,1789306248.373486,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1235,0,1,1,1,1.0,0.00343,0.87657,0.12,0.3894,combined,2.05224,0.9595,0.9595,2.6567,,,0.6591093117408907,0.6529725470395403,0.5535279805352799,0.6,0.66,0.666,814,1235,0.8692493946731235,0.8696682464454977,0.22,0.6591093117408907,0.6529725470395403,0.5535279805352799,0.6,0.66,0.666,814,1235,0.8692493946731235,0.8696682464454977,0.22,0,0.0
4236,1789306248.3743541,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1236,0,1,1,1,1.0,0.00217,0.88786,0.10998,0.36168,combined,2.04507,1.01805,1.01805,2.61559,,,0.6593851132686084,0.6530752513370617,0.5540704738760632,0.6,0.67,0.666,815,1236,0.8692493946731235,0.8699763593380615,0.22,0.6593851132686084,0.6530752513370617,0.5540704738760632,0.6,0.67,0.666,815,1236,0.8692493946731235,0.8699763593380615,0.22,0,0.0
4237,1789306248.6285236,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1237,0,0,2,0,-1.0,0.89362,0.02382,0.08256,0.39547,combined,0.0,0.0,0.0,0.59284,,,0.6588520614389652,0.6523753725973892,0.5540704738760632,0.6,0.67,0.666,815,1237,0.8671497584541062,0.8699763593380615,0.22,0.6588520614389652,0.6523753725973892,0.5540704738760632,0.6,0.67,0.666,815,1237,0.8671497584541062,0.8699763593380615,0.22,0,0.0
4238,1789306248.629763,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1238,0,0,0,1,1.0,0.87967,0.02302,0.09731,0.42631,combined,0.0,0.0,0.0,0.69947,,,0.6591276252019386,0.6524820796187113,0.5540704738760632,0.65,0.67,0.666,816,1238,0.8674698795180723,0.8699763593380615,0.22,0.6591276252019386,0.6524820796187113,0.5540704738760632,0.65,0.67,0.666,816,1238,0.8674698795180723,0.8699763593380615,0.22,0,0.0
4239,1789306248.6312068,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1239,0,1,1,1,1.0,0.01677,0.8387,0.14453,0.49565,combined,1.91358,1.96547,1.96547,2.42547,,,0.6594027441485069,0.6525842994619989,0.5546116504854369,0.65,0.67,0.666,817,1239,0.8674698795180723,0.8702830188679245,0.22,0.6594027441485069,0.6525842994619989,0.5546116504854369,0.65,0.67,0.666,817,1239,0.8674698795180723,0.8702830188679245,0.22,0,0.0
4240,1789306248.6323254,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1240,0,2,1,0,-1.0,0.01289,0.76477,0.22234,0.59548,combined,1.87689,2.00529,2.00529,2.50597,2.0,2.19435,0.6588709677419354,0.6524014233190231,0.553939393939394,0.6,0.67,0.664,817,1240,0.8674698795180723,0.8702830188679245,0.2194513715710723,0.6588709677419354,0.6524014233190231,0.553939393939394,0.6,0.67,0.664,817,1240,0.8674698795180723,0.8702830188679245,0.2194513715710723,0,0.0
4241,1789306248.6334686,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1241,0,1,1,1,1.0,0.0008,0.9648,0.03439,0.15621,combined,1.8509,0.94187,0.94187,2.45474,,,0.6591458501208702,0.652503162127754,0.5544794188861986,0.65,0.67,0.664,818,1241,0.8674698795180723,0.8705882352941177,0.2194513715710723,0.6591458501208702,0.652503162127754,0.5544794188861986,0.65,0.67,0.664,818,1241,0.8674698795180723,0.8705882352941177,0.2194513715710723,0,0.0
4242,1789306248.6343977,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1242,0,1,2,0,-1.0,0.011,0.85891,0.13009,0.44558,combined,1.92671,1.96363,1.96363,2.49359,,,0.6586151368760065,0.6518219506760373,0.5538089480048367,0.6,0.66,0.664,818,1242,0.8674698795180723,0.8685446009389671,0.2194513715710723,0.6586151368760065,0.6518219506760373,0.5538089480048367,0.6,0.66,0.664,818,1242,0.8674698795180723,0.8685446009389671,0.2194513715710723,0,0.0
4243,1789306248.63528,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1243,0,1,1,1,1.0,0.00383,0.88988,0.10629,0.36341,combined,1.88824,0.93033,0.93033,2.32032,,,0.6588897827835881,0.6519245700351793,0.5543478260869565,0.65,0.66,0.664,819,1243,0.8674698795180723,0.8688524590163934,0.2194513715710723,0.6588897827835881,0.6519245700351793,0.5543478260869565,0.65,0.66,0.664,819,1243,0.8674698795180723,0.8688524590163934,0.2194513715710723,0,0.0
4244,1789306248.6361299,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1244,0,0,0,1,1.0,0.89162,0.02731,0.08107,0.40431,combined,0.0,0.0,0.0,0.46526,,,0.6591639871382636,0.6520307640419758,0.5543478260869565,0.65,0.66,0.664,820,1244,0.8677884615384616,0.8688524590163934,0.2194513715710723,0.6591639871382636,0.6520307640419758,0.5543478260869565,0.65,0.66,0.664,820,1244,0.8677884615384616,0.8688524590163934,0.2194513715710723,0,0.0
4245,1789306248.6371424,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1245,0,1,1,1,1.0,0.00235,0.84349,0.15416,0.44602,combined,2.06074,0.97545,0.97545,2.45792,,,0.659437751004016,0.6521329038714022,0.5548854041013269,0.65,0.67,0.666,821,1245,0.8677884615384616,0.8691588785046729,0.2194513715710723,0.659437751004016,0.6521329038714022,0.5548854041013269,0.65,0.67,0.666,821,1245,0.8677884615384616,0.8691588785046729,0.2194513715710723,0,0.0
4246,1789306248.6380193,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1246,0,0,0,1,1.0,0.89273,0.02343,0.08384,0.39707,combined,0.0,0.0,0.0,0.56623,,,0.6597110754414125,0.6522385885544251,0.5548854041013269,0.65,0.67,0.666,822,1246,0.86810551558753,0.8691588785046729,0.2194513715710723,0.6597110754414125,0.6522385885544251,0.5548854041013269,0.65,0.67,0.666,822,1246,0.86810551558753,0.8691588785046729,0.2194513715710723,0,0.0
4247,1789306248.6388729,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1247,0,1,1,1,1.0,0.00143,0.91007,0.08849,0.30973,combined,2.07306,0.98259,0.98259,2.65985,,,0.6599839615076183,0.6523402522074906,0.555421686746988,0.65,0.67,0.666,823,1247,0.86810551558753,0.8694638694638694,0.2194513715710723,0.6599839615076183,0.6523402522074906,0.555421686746988,0.65,0.67,0.666,823,1247,0.86810551558753,0.8694638694638694,0.2194513715710723,0,0.0
4248,1789306248.6397758,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1248,0,2,1,0,-1.0,0.00221,0.87042,0.12738,0.39677,combined,1.99575,0.90129,0.90129,2.54403,2.23607,2.45957,0.6594551282051282,0.6521582858960718,0.5547533092659447,0.65,0.67,0.664,823,1248,0.86810551558753,0.8694638694638694,0.21890547263681592,0.6594551282051282,0.6521582858960718,0.5547533092659447,0.65,0.67,0.664,823,1248,0.86810551558753,0.8694638694638694,0.21890547263681592,0,0.0
4249,1789306248.8827276,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1249,0,1,1,1,1.0,0.00283,0.9284,0.06877,0.26969,combined,2.11836,1.95478,1.95478,2.50139,,,0.6597277822257807,0.652259476694937,0.5552884615384616,0.65,0.68,0.664,824,1249,0.86810551558753,0.8697674418604651,0.21890547263681592,0.6597277822257807,0.652259476694937,0.5552884615384616,0.65,0.68,0.664,824,1249,0.86810551558753,0.8697674418604651,0.21890547263681592,0,0.0
4250,1789306248.8841074,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1250,0,2,1,0,-1.0,0.00866,0.85465,0.13669,0.44737,combined,1.87769,1.9627,1.9627,2.33284,2.0,2.29306,0.6592,0.6520784134421357,0.5546218487394958,0.6,0.68,0.662,824,1250,0.86810551558753,0.8697674418604651,0.21836228287841192,0.6592,0.6520784134421357,0.5546218487394958,0.6,0.68,0.662,824,1250,0.86810551558753,0.8697674418604651,0.21836228287841192,0,0.0
4251,1789306248.885967,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1251,0,0,2,0,-1.0,0.89184,0.02618,0.08198,0.40251,combined,0.0,0.0,0.0,0.44769,,,0.6586730615507594,0.6513861442909494,0.5546218487394958,0.55,0.67,0.66,824,1251,0.8660287081339713,0.8697674418604651,0.21836228287841192,0.6586730615507594,0.6513861442909494,0.5546218487394958,0.55,0.67,0.66,824,1251,0.8660287081339713,0.8697674418604651,0.21836228287841192,0,0.0
4252,1789306248.887074,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1252,0,1,2,0,-1.0,0.00197,0.89253,0.10549,0.35103,combined,1.99498,0.9782,0.9782,2.56262,,,0.65814696485623,0.6507134703219931,0.5539568345323741,0.55,0.67,0.658,824,1252,0.8660287081339713,0.8677494199535963,0.21836228287841192,0.65814696485623,0.6507134703219931,0.5539568345323741,0.55,0.67,0.658,824,1252,0.8660287081339713,0.8677494199535963,0.21836228287841192,0,0.0
4253,1789306248.888072,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1253,0,1,1,1,1.0,0.00609,0.78416,0.20975,0.54932,combined,2.01589,1.97802,1.97802,2.56197,,,0.6584197924980048,0.6508155155226463,0.5544910179640719,0.6,0.68,0.658,825,1253,0.8660287081339713,0.8680555555555556,0.21836228287841192,0.6584197924980048,0.6508155155226463,0.5544910179640719,0.6,0.68,0.658,825,1253,0.8660287081339713,0.8680555555555556,0.21836228287841192,0,0.0
4254,1789306248.8889475,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1254,0,0,0,1,1.0,0.8705,0.02794,0.10156,0.45298,combined,0.0,0.0,0.0,0.602,,,0.6586921850079744,0.6509220957071061,0.5544910179640719,0.65,0.68,0.658,826,1254,0.8663484486873508,0.8680555555555556,0.21836228287841192,0.6586921850079744,0.6509220957071061,0.5544910179640719,0.65,0.68,0.658,826,1254,0.8663484486873508,0.8680555555555556,0.21836228287841192,0,0.0
4255,1789306248.889779,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1255,0,0,0,1,1.0,0.89776,0.02294,0.0793,0.3844,combined,0.0,0.0,0.0,0.49818,,,0.6589641434262948,0.651028168366878,0.5544910179640719,0.65,0.69,0.658,827,1255,0.8666666666666667,0.8680555555555556,0.21836228287841192,0.6589641434262948,0.651028168366878,0.5544910179640719,0.65,0.69,0.658,827,1255,0.8666666666666667,0.8680555555555556,0.21836228287841192,0,0.0
4256,1789306248.89057,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1256,0,0,0,1,1.0,0.87962,0.02426,0.09612,0.42816,combined,0.0,0.0,0.0,0.59823,,,0.6592356687898089,0.6511337371185276,0.5544910179640719,0.65,0.69,0.66,828,1256,0.8669833729216152,0.8680555555555556,0.21836228287841192,0.6592356687898089,0.6511337371185276,0.5544910179640719,0.65,0.69,0.66,828,1256,0.8669833729216152,0.8680555555555556,0.21836228287841192,0,0.0
4257,1789306248.8914535,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1257,0,1,1,1,1.0,0.01596,0.86621,0.11783,0.44244,combined,1.87676,2.04766,2.04766,2.34135,,,0.6595067621320605,0.651235310978762,0.5550239234449761,0.7,0.7,0.662,829,1257,0.8669833729216152,0.8683602771362586,0.21836228287841192,0.6595067621320605,0.651235310978762,0.5550239234449761,0.7,0.7,0.662,829,1257,0.8669833729216152,0.8683602771362586,0.21836228287841192,0,0.0
4258,1789306248.89245,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1258,0,0,0,1,1.0,0.87898,0.02803,0.09299,0.43445,combined,0.0,0.0,0.0,0.5627,,,0.6597774244833068,0.6513403794045742,0.5550239234449761,0.7,0.7,0.664,830,1258,0.8672985781990521,0.8683602771362586,0.21836228287841192,0.6597774244833068,0.6513403794045742,0.5550239234449761,0.7,0.7,0.664,830,1258,0.8672985781990521,0.8683602771362586,0.21836228287841192,0,0.0
4259,1789306248.8933976,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1259,0,2,1,0,-1.0,0.01456,0.8964,0.08904,0.37498,combined,1.89621,1.94492,1.94492,2.4272,2.23607,2.48228,0.659253375694996,0.6511602125045095,0.5543608124253285,0.65,0.69,0.662,830,1259,0.8672985781990521,0.8683602771362586,0.21782178217821782,0.659253375694996,0.6511602125045095,0.5543608124253285,0.65,0.69,0.662,830,1259,0.8672985781990521,0.8683602771362586,0.21782178217821782,0,0.0
4260,1789306248.8942614,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1260,0,0,0,1,1.0,0.87759,0.02705,0.09536,0.43635,combined,0.0,0.0,0.0,0.52526,,,0.6595238095238095,0.6512647841528948,0.5543608124253285,0.7,0.69,0.662,831,1260,0.8676122931442081,0.8683602771362586,0.21782178217821782,0.6595238095238095,0.6512647841528948,0.5543608124253285,0.7,0.69,0.662,831,1260,0.8676122931442081,0.8683602771362586,0.21782178217821782,0,0.0
4261,1789306249.1475148,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1261,0,1,1,1,1.0,0.00068,0.95442,0.04491,0.18881,combined,2.03835,1.01933,1.01933,2.696,,,0.6597938144329897,0.651365889930824,0.5548926014319809,0.7,0.7,0.664,832,1261,0.8676122931442081,0.868663594470046,0.21782178217821782,0.6597938144329897,0.651365889930824,0.5548926014319809,0.7,0.7,0.664,832,1261,0.8676122931442081,0.868663594470046,0.21782178217821782,0,0.0
4262,1789306249.148768,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1262,0,0,0,1,1.0,0.87495,0.02708,0.09797,0.44221,combined,0.0,0.0,0.0,0.55034,,,0.6600633914421553,0.6514699683167169,0.5548926014319809,0.75,0.7,0.666,833,1262,0.8679245283018868,0.868663594470046,0.21782178217821782,0.6600633914421553,0.6514699683167169,0.5548926014319809,0.75,0.7,0.666,833,1262,0.8679245283018868,0.868663594470046,0.21782178217821782,0,0.0
4263,1789306249.1496882,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1263,0,0,0,1,1.0,0.87961,0.02876,0.09162,0.43389,combined,0.0,0.0,0.0,0.54275,,,0.6603325415676959,0.6515735569219704,0.5548926014319809,0.75,0.7,0.666,834,1263,0.8682352941176471,0.868663594470046,0.21782178217821782,0.6603325415676959,0.6515735569219704,0.5548926014319809,0.75,0.7,0.666,834,1263,0.8682352941176471,0.868663594470046,0.21782178217821782,0,0.0
4264,1789306249.1505165,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1264,0,0,0,1,1.0,0.89205,0.02284,0.08512,0.39791,combined,0.0,0.0,0.0,0.548,,,0.6606012658227848,0.6516766591957437,0.5548926014319809,0.75,0.7,0.668,835,1264,0.8685446009389671,0.868663594470046,0.21782178217821782,0.6606012658227848,0.6516766591957437,0.5548926014319809,0.75,0.7,0.668,835,1264,0.8685446009389671,0.868663594470046,0.21782178217821782,0,0.0
4265,1789306249.151302,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1265,0,0,0,1,1.0,0.86644,0.02674,0.10682,0.45998,combined,0.0,0.0,0.0,0.69516,,,0.6608695652173913,0.6517792785548858,0.5548926014319809,0.75,0.7,0.668,836,1265,0.8688524590163934,0.868663594470046,0.21782178217821782,0.6608695652173913,0.6517792785548858,0.5548926014319809,0.75,0.7,0.668,836,1265,0.8688524590163934,0.868663594470046,0.21782178217821782,0,0.0
4266,1789306249.1520932,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1266,0,0,0,1,1.0,0.87451,0.03201,0.09348,0.44899,combined,0.0,0.0,0.0,0.43279,,,0.6611374407582938,0.6518814183843122,0.5548926014319809,0.75,0.71,0.668,837,1266,0.8691588785046729,0.868663594470046,0.21782178217821782,0.6611374407582938,0.6518814183843122,0.5548926014319809,0.75,0.71,0.668,837,1266,0.8691588785046729,0.868663594470046,0.21782178217821782,0,0.0
4267,1789306249.1535974,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1267,0,2,1,0,-1.0,0.00844,0.72497,0.26659,0.6259,combined,2.04947,1.92226,1.92226,2.72669,2.23607,2.7423,0.6606156274664562,0.6517021411973343,0.5542312276519666,0.7,0.7,0.668,837,1267,0.8691588785046729,0.868663594470046,0.21728395061728395,0.6606156274664562,0.6517021411973343,0.5542312276519666,0.7,0.7,0.668,837,1267,0.8691588785046729,0.868663594470046,0.21728395061728395,0,0.0
4268,1789306249.1546931,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1268,0,2,1,0,-1.0,0.00254,0.78186,0.2156,0.53839,combined,2.09402,2.03322,2.03322,2.57088,2.23607,2.1068,0.6600946372239748,0.6515237471492085,0.5535714285714286,0.7,0.69,0.666,837,1268,0.8691588785046729,0.868663594470046,0.21674876847290642,0.6600946372239748,0.6515237471492085,0.5535714285714286,0.7,0.69,0.666,837,1268,0.8691588785046729,0.868663594470046,0.21674876847290642,0,0.0
4269,1789306249.1555932,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1269,0,1,2,0,-1.0,0.00166,0.89289,0.10545,0.34898,combined,2.04739,1.92994,1.92994,2.56139,,,0.6595744680851063,0.650858104548082,0.5529131985731273,0.65,0.68,0.666,837,1269,0.8691588785046729,0.8666666666666667,0.21674876847290642,0.6595744680851063,0.650858104548082,0.5529131985731273,0.65,0.68,0.666,837,1269,0.8691588785046729,0.8666666666666667,0.21674876847290642,0,0.0
4270,1789306249.1564717,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1270,0,1,1,1,1.0,0.00102,0.92871,0.07028,0.2623,combined,1.85725,0.92123,0.92123,2.35069,,,0.6598425196850394,0.6509600413472665,0.5534441805225653,0.7,0.68,0.666,838,1270,0.8691588785046729,0.8669724770642202,0.21674876847290642,0.6598425196850394,0.6509600413472665,0.5534441805225653,0.7,0.68,0.666,838,1270,0.8691588785046729,0.8669724770642202,0.21674876847290642,0,0.0
4271,1789306249.1574066,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1271,0,2,1,0,-1.0,0.00474,0.73756,0.25769,0.59933,combined,2.14281,0.93652,0.93652,2.60258,2.23607,2.54032,0.6593233674272226,0.6507825239283698,0.5527876631079478,0.7,0.68,0.666,838,1271,0.8691588785046729,0.8669724770642202,0.21621621621621623,0.6593233674272226,0.6507825239283698,0.5527876631079478,0.7,0.68,0.666,838,1271,0.8691588785046729,0.8669724770642202,0.21621621621621623,0,0.0
4272,1789306249.158249,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1272,0,0,0,1,1.0,0.88526,0.02667,0.08808,0.41853,combined,0.0,0.0,0.0,0.48013,,,0.6595911949685535,0.6508841875814353,0.5527876631079478,0.75,0.69,0.668,839,1272,0.8694638694638694,0.8669724770642202,0.21621621621621623,0.6595911949685535,0.6508841875814353,0.5527876631079478,0.75,0.69,0.668,839,1272,0.8694638694638694,0.8669724770642202,0.21621621621621623,0,0.0
4273,1789306249.4131198,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1273,0,0,0,1,1.0,0.87903,0.02548,0.0955,0.43114,combined,0.0,0.0,0.0,0.5577,,,0.6598586017282011,0.6509853783803005,0.5527876631079478,0.75,0.69,0.67,840,1273,0.8697674418604651,0.8669724770642202,0.21621621621621623,0.6598586017282011,0.6509853783803005,0.5527876631079478,0.75,0.69,0.67,840,1273,0.8697674418604651,0.8669724770642202,0.21621621621621623,0,0.0
4274,1789306249.414493,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1274,0,2,1,0,-1.0,0.01625,0.84514,0.13861,0.48304,combined,1.94858,1.97196,1.97196,2.37116,2.23607,2.46362,0.6593406593406593,0.6508087311448297,0.5521327014218009,0.7,0.69,0.668,840,1274,0.8697674418604651,0.8669724770642202,0.21568627450980393,0.6593406593406593,0.6508087311448297,0.5521327014218009,0.7,0.69,0.668,840,1274,0.8697674418604651,0.8669724770642202,0.21568627450980393,0,0.0
4275,1789306249.4156187,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1275,0,2,1,0,-1.0,0.00306,0.87478,0.12217,0.39158,combined,1.97008,0.99669,0.99669,2.45946,2.23607,2.40713,0.6588235294117647,0.6506329477100214,0.5514792899408284,0.65,0.68,0.668,840,1275,0.8697674418604651,0.8669724770642202,0.21515892420537897,0.6588235294117647,0.6506329477100214,0.5514792899408284,0.65,0.68,0.668,840,1275,0.8697674418604651,0.8669724770642202,0.21515892420537897,0,0.0
4276,1789306249.4172895,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1276,0,0,0,1,1.0,0.86812,0.02821,0.10367,0.4584,combined,0.0,0.0,0.0,0.48346,,,0.6590909090909091,0.6507336689460149,0.5514792899408284,0.65,0.68,0.668,841,1276,0.8700696055684455,0.8669724770642202,0.21515892420537897,0.6590909090909091,0.6507336689460149,0.5514792899408284,0.65,0.68,0.668,841,1276,0.8700696055684455,0.8669724770642202,0.21515892420537897,0,0.0
4277,1789306249.4182732,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,combined,1277,0,1,1,1,1.0,0.00638,0.86256,0.13107,0.4261,combined,2.07631,1.01092,1.01092,2.52532,,,0.6593578700078309,0.650835139215226,0.5520094562647754,0.65,0.68,0.668,842,1277,0.8700696055684455,0.8672768878718535,0.21515892420537897,0.6593578700078309,0.650835139215226,0.5520094562647754,0.65,0.68,0.668,842,1277,0.8700696055684455,0.8672768878718535,0.21515892420537897,0,0.0
