trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
21441,1789303304.063044,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97478,0.01288,0.01234,0.13518,0.0,0.0,0.52758,0.8812555384543631,0.8811509547783274,0.8844790435810106,1.0,1.0,0.968,18895,21441,0.8746810320385597,0.8741582491582491,0.8946135831381733,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,2.3e-05
21442,1789303304.063623,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97696,0.01121,0.01184,0.12563,0.0,0.0,0.74108,0.8812610763921276,0.8811568758257152,0.8844790435810106,1.0,1.0,0.968,18896,21442,0.8746987951807229,0.8741582491582491,0.8946135831381733,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,2.4e-05
21443,1789303304.0642354,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00426,0.9222,0.07355,0.28987,1.93478,1.44,2.5603,0.8812666138133657,0.8811627598557727,0.8844870725604671,1.0,1.0,0.968,18897,21443,0.8746987951807229,0.8741759012484219,0.8946135831381733,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,0.000908
21444,1789303304.064846,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97597,0.0134,0.01063,0.12981,0.0,0.0,0.64677,0.8812721507181496,0.8811686792248591,0.8844870725604671,1.0,1.0,0.968,18898,21444,0.8747165532879818,0.8741759012484219,0.8946135831381733,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,2.3e-05
21445,1789303304.3226037,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00104,0.03508,0.96388,0.16014,2.11269,1.44,2.47235,0.8812776871065516,0.8811735179033192,0.884495100423935,1.0,1.0,0.968,18899,21445,0.8747165532879818,0.8741759012484219,0.8946280991735537,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,0.000441
21446,1789303304.3238196,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00014,0.00202,0.99784,0.01593,2.13422,1.44,2.61834,0.881283222978644,0.8811783552489936,0.884503127171647,1.0,1.0,0.968,18900,21446,0.8747165532879818,0.8741759012484219,0.8946426112105771,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,2.6e-05
21447,1789303304.324863,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97911,0.01015,0.01074,0.11596,0.0,0.0,0.59811,0.881288758334499,0.8811842729404921,0.884503127171647,1.0,1.0,0.968,18901,21447,0.874734306362477,0.8741759012484219,0.8946426112105771,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,1.8e-05
21448,1789303304.3257804,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00323,0.98704,0.00974,0.07649,2.11499,1.44,2.61823,0.8812942931741887,0.8811901553200503,0.8845111528038357,1.0,1.0,0.968,18902,21448,0.874734306362477,0.8741935483870967,0.8946426112105771,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,0.000147
21449,1789303304.326675,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00336,0.93403,0.06261,0.25639,1.89109,1.44,2.39763,0.8812998274977855,0.8811960360498036,0.8845191773207337,1.0,1.0,0.968,18903,21449,0.874734306362477,0.8742111905763568,0.8946426112105771,0.8880597014925373,0.8880460174938896,0.893780573025856,1.0,0.96,0.962,1904,2144,0.876577840112202,0.8940027894002789,0.8935574229691877,192,0.000767
21450,1789303304.3278482,dots_0_2_stage2_1,probe,0,0,0,1,1.0,0.97993,0.01062,0.00944,0.11218,0.0,0.0,0.54093,0.8813053613053613,0.8812019520644271,0.8845191773207337,1.0,1.0,0.968,18904,21450,0.8747520544063474,0.8742111905763568,0.8946426112105771,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,0,0.0
21451,1789303304.3290186,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00276,0.95074,0.0465,0.20695,1.86039,1.44,2.36106,0.8813108945969885,0.8812078311450694,0.8845272007225735,1.0,1.0,0.968,18905,21451,0.8747520544063474,0.8742288278182838,0.8946426112105771,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,0.000555
21452,1789303304.3296494,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.9781,0.0097,0.0122,0.12039,0.0,0.0,0.51824,0.8813164273727392,0.8812137454835307,0.8845272007225735,1.0,1.0,0.97,18906,21452,0.8747697974217311,0.8742288278182838,0.8946426112105771,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,1.7e-05
21453,1789303304.3302925,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00171,0.03401,0.96428,0.16096,1.99777,1.44,2.47005,0.8813219596326854,0.8812185814969701,0.8845352230095873,1.0,1.0,0.97,18907,21453,0.8747697974217311,0.8742288278182838,0.8946571192508951,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,0.000437
21454,1789303304.3311872,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00011,0.00316,0.99673,0.02248,2.0407,1.44,2.56616,0.8813274913768994,0.8812234161787246,0.8845432441820077,1.0,1.0,0.97,18908,21454,0.8747697974217311,0.8742288278182838,0.8946716232961586,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,4e-05
21455,1789303304.3324063,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00466,0.00815,0.98718,0.07697,1.88557,1.44,2.34256,0.8813330226054533,0.8812282495293443,0.8845512642400667,1.0,1.0,0.97,18909,21455,0.8747697974217311,0.8742288278182838,0.8946861233480177,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,0.000143
21456,1789303304.3336456,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97592,0.01471,0.00938,0.12963,0.0,0.0,0.68251,0.881338553318419,0.8812341621923555,0.8845512642400667,1.0,1.0,0.97,18910,21456,0.8747875354107649,0.8742288278182838,0.8946861233480177,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,2.2e-05
21457,1789303304.5850854,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00458,0.88585,0.10957,0.37431,1.86601,1.44,2.46961,0.8813440835158689,0.8812400396245804,0.8845592831839967,1.0,1.0,0.97,18911,21457,0.8747875354107649,0.8742464601149587,0.8946861233480177,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,0.001295
21458,1789303304.5857675,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97871,0.01087,0.01042,0.11777,0.0,0.0,0.57352,0.881349613197875,0.8812459506128535,0.8845592831839967,1.0,1.0,0.97,18912,21458,0.8748052683755841,0.8742464601149587,0.8946861233480177,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,1.9e-05
21459,1789303304.5863743,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97481,0.01062,0.01457,0.13475,0.0,0.0,0.59605,0.8813551423645091,0.8812518599271,0.8845592831839967,1.0,1.0,0.97,18913,21459,0.8748229963183234,0.8742464601149587,0.8946861233480177,0.8881118881118881,0.8881036375498595,0.893780573025856,1.0,0.96,0.962,1905,2145,0.876750700280112,0.8940027894002789,0.8935574229691877,192,2.6e-05
21460,1789303304.5869741,dots_0_2_stage2_1,probe,0,1,1,1,1.0,0.00422,0.98757,0.00821,0.07486,1.86428,1.44,2.42918,0.8813606710158435,0.8812577357116007,0.8845673010140297,1.0,1.0,0.972,18914,21460,0.8748229963183234,0.8742640874684608,0.8946861233480177,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,0,0.0
21461,1789303304.5877342,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97757,0.01249,0.00994,0.12274,0.0,0.0,0.66286,0.88136619915195,0.8812636433525314,0.8845673010140297,1.0,1.0,0.972,18915,21461,0.8748407192411157,0.8742640874684608,0.8946861233480177,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,2.3e-05
21462,1789303304.5887313,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00182,0.02222,0.97596,0.11982,2.01999,1.44,2.46437,0.881371726772901,0.881268475372566,0.884575317730398,1.0,1.0,0.972,18916,21462,0.8748407192411157,0.8742640874684608,0.8947006194081212,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,0.000311
21463,1789303304.589607,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00048,0.98841,0.01112,0.06519,2.13311,1.44,2.56534,0.8813772538787681,0.8812743495100354,0.8845833333333334,1.0,1.0,0.972,18917,21463,0.8748407192411157,0.874281709880869,0.8947006194081212,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,0.000152
21464,1789303304.5904016,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.0258,0.93836,0.03585,0.27337,1.93755,1.44,2.34268,0.8813827804696236,0.8812802220011656,0.8845913478230678,1.0,1.0,0.972,18918,21464,0.8748407192411157,0.8742993273542601,0.8947006194081212,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,0.000634
21465,1789303304.5911357,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00022,0.00159,0.99819,0.01391,1.96888,1.44,2.50485,0.8813883065455392,0.8812850526911644,0.8845993611998334,1.0,1.0,0.972,18919,21465,0.8748407192411157,0.8742993273542601,0.8947151114781172,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,2.2e-05
21466,1789303304.5918252,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00189,0.96199,0.03613,0.16909,2.07479,1.44,2.64121,0.8813938321065872,0.8812909235366478,0.8846073734638616,1.0,1.0,0.972,18920,21466,0.8748407192411157,0.8743169398907104,0.8947151114781172,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,0.000466
21467,1789303304.5924866,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00291,0.98693,0.01017,0.07661,2.1339,1.44,2.61688,0.8813993571528392,0.8812967927371759,0.8846153846153846,1.0,1.0,0.972,18921,21467,0.8748407192411157,0.8743345474922948,0.8947151114781172,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,0.000152
21468,1789303304.5930965,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97686,0.01293,0.01022,0.12591,0.0,0.0,0.57692,0.8814048816843675,0.8813026987055016,0.8846153846153846,1.0,1.0,0.972,18922,21468,0.8748584371460929,0.8743345474922948,0.8947151114781172,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,2.1e-05
21469,1789303304.8509862,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00013,0.00182,0.99805,0.01459,2.14075,1.44,2.64245,0.8814104057012436,0.8813075280660136,0.8846233946546338,1.0,1.0,0.972,18923,21469,0.8748584371460929,0.8743345474922948,0.8947295995596533,0.8881640260950606,0.8881528470255327,0.8938547486033519,1.0,0.96,0.962,1906,2146,0.876750700280112,0.8941504178272981,0.8935574229691877,192,2.6e-05
21470,1789303304.8517542,dots_0_2_stage2_1,probe,0,2,2,1,1.0,0.00051,0.02824,0.97125,0.13291,1.97466,1.44,2.44084,0.8814159292035398,0.8813123560975876,0.8846314035818409,1.0,1.0,0.972,18924,21470,0.8748584371460929,0.8743345474922948,0.8947440836543753,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,0,0.0
21471,1789303304.852482,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00611,0.16374,0.83016,0.48194,1.92859,1.44,2.50601,0.8814214521913278,0.8813171828007723,0.8846394113972375,1.0,1.0,0.972,18925,21471,0.8748584371460929,0.8743345474922948,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,0.001933
21472,1789303304.8531356,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97827,0.01092,0.01082,0.11976,0.0,0.0,0.45357,0.8814269746646796,0.8813230870972032,0.8846394113972375,1.0,1.0,0.972,18926,21472,0.8748761500353857,0.8743345474922948,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,1.5e-05
21473,1789303304.853756,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97607,0.01245,0.01148,0.12953,0.0,0.0,0.53919,0.881432496623667,0.8813289897224492,0.8846394113972375,1.0,1.0,0.972,18927,21473,0.8748938579111237,0.8743345474922948,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,2e-05
21474,1789303304.8543584,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00037,0.98778,0.01184,0.06763,2.03849,1.44,2.71232,0.8814380180683618,0.8813348572787133,0.884647418101055,1.0,1.0,0.972,18928,21474,0.8748938579111237,0.874352150161087,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,0.000155
21475,1789303304.8553452,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.0075,0.93352,0.05898,0.26786,1.8732,1.44,2.38563,0.8814435389988359,0.8813407231914042,0.8846554236935249,1.0,1.0,0.972,18929,21475,0.8748938579111237,0.8743697478991597,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,0.000741
21476,1789303304.8565776,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00821,0.96112,0.03067,0.18439,2.06428,1.44,2.51166,0.8814490594151612,0.8813465874612123,0.8846634281748785,1.0,1.0,0.972,18930,21476,0.8748938579111237,0.8743873407085843,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,0.00047
21477,1789303304.8572202,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97654,0.01206,0.0114,0.12746,0.0,0.0,0.59956,0.8814545793174093,0.8813524884159828,0.8846634281748785,1.0,1.0,0.972,18931,21477,0.8749115607754351,0.8743873407085843,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,2.1e-05
21478,1789303304.85783,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00049,0.99063,0.00888,0.05504,2.01732,1.44,2.59122,0.8814600987056523,0.8813583510435983,0.8846714315453473,1.0,1.0,0.972,18932,21478,0.8749115607754351,0.8744049285914309,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,0.00012
21479,1789303304.8584638,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97837,0.0111,0.01053,0.11928,0.0,0.0,0.72955,0.8814656175799618,0.8813642503286023,0.8846714315453473,1.0,1.0,0.972,18933,21479,0.8749292586304471,0.8744049285914309,0.894758563763929,0.888216115510014,0.8882024706045679,0.8939288206559665,1.0,0.96,0.962,1907,2147,0.876750700280112,0.8941504178272981,0.8937062937062937,192,2.2e-05
21480,1789303304.859038,dots_0_2_stage2_1,probe,0,0,0,1,1.0,0.97983,0.00959,0.01058,0.11264,0.0,0.0,0.52971,0.8814711359404097,0.8813701479445485,0.8846714315453473,1.0,1.0,0.972,18934,21480,0.8749469514782855,0.8744049285914309,0.894758563763929,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,0,0.0
21481,1789303305.105866,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0003,0.01195,0.98775,0.06749,2.13086,1.44,2.6134,0.8814766537870676,0.8813749733198918,0.8846794338051623,1.0,1.0,0.972,18935,21481,0.8749469514782855,0.8744049285914309,0.8947730398899587,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,0.000157
21482,1789303305.1066165,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97896,0.01127,0.00977,0.1166,0.0,0.0,0.47582,0.8814821711200075,0.8813808692674883,0.8846794338051623,1.0,1.0,0.972,18936,21482,0.8749646393210749,0.8744049285914309,0.8947730398899587,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,1.5e-05
21483,1789303305.1072788,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00104,0.9703,0.02866,0.13821,2.14888,1.44,2.78494,0.8814876879393009,0.8813867302536008,0.8846874349545549,1.0,1.0,0.972,18937,21483,0.8749646393210749,0.874422511549769,0.8947730398899587,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,0.000358
21484,1789303305.107929,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00068,0.0044,0.99492,0.0339,1.97043,1.44,2.56701,0.8814932042450195,0.8813915543016506,0.884695434993756,1.0,1.0,0.972,18938,21484,0.8749646393210749,0.874422511549769,0.8947875120341081,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,6.3e-05
21485,1789303305.1085906,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.0026,0.94997,0.04743,0.20884,2.13095,1.44,2.64883,0.8814987200372353,0.8813974136469498,0.8847034339229969,1.0,1.0,0.972,18939,21485,0.8749646393210749,0.8744400895856663,0.8947875120341081,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,0.000605
21486,1789303305.1092439,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00136,0.98007,0.01857,0.10271,1.9679,1.44,2.59377,0.8815042353160197,0.8814032713521242,0.8847114317425083,1.0,1.0,0.972,18940,21486,0.8749646393210749,0.8744576627011896,0.8947875120341081,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,0.000241
21487,1789303305.1102989,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00101,0.01394,0.98505,0.08135,2.13555,1.44,2.6239,0.8815097500814446,0.8814080940734281,0.8847194284525214,1.0,1.0,0.972,18941,21487,0.8749646393210749,0.8744576627011896,0.8948019801980198,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,0.000194
21488,1789303305.111421,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00104,0.00699,0.99198,0.04978,1.99819,1.44,2.5016,0.8815152643335815,0.8814129154685334,0.8847274240532668,1.0,1.0,0.972,18942,21488,0.8749646393210749,0.8744576627011896,0.8948164443833356,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,9.4e-05
21489,1789303305.1122425,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00032,0.003,0.99669,0.02327,1.97877,1.44,2.63494,0.8815207780725022,0.881417735537987,0.8847354185449754,1.0,1.0,0.972,18943,21489,0.8749646393210749,0.8744576627011896,0.8948309045916965,0.888268156424581,0.8882599294855562,0.8939288206559665,1.0,0.96,0.964,1908,2148,0.8769230769230769,0.8941504178272981,0.8937062937062937,192,4.1e-05
21490,1789303305.1129553,dots_0_2_stage2_1,probe,0,0,0,1,1.0,0.97755,0.01211,0.01035,0.12294,0.0,0.0,0.63785,0.8815262912982783,0.8814236298179416,0.8847354185449754,1.0,1.0,0.972,18944,21490,0.8749823221609391,0.8744576627011896,0.8948309045916965,0.8883201489064682,0.8883172278668771,0.8939288206559665,1.0,0.96,0.964,1909,2149,0.8770949720670391,0.8941504178272981,0.8937062937062937,0,0.0
21491,1789303305.1135955,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.97824,0.01136,0.0104,0.11986,0.0,0.0,0.55343,0.8815318040109813,0.881429522430962,0.8847354185449754,1.0,1.0,0.972,18945,21491,0.875,0.8744576627011896,0.8948309045916965,0.8883201489064682,0.8883172278668771,0.8939288206559665,1.0,0.96,0.964,1909,2149,0.8770949720670391,0.8941504178272981,0.8937062937062937,192,1.8e-05
21492,1789303305.1142597,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00101,0.0023,0.99668,0.02429,2.03028,1.44,2.56004,0.8815373162106831,0.8814343411753107,0.884743411927878,1.0,1.0,0.972,18946,21492,0.875,0.8744576627011896,0.8948453608247423,0.8883201489064682,0.8883172278668771,0.8939288206559665,1.0,0.96,0.964,1909,2149,0.8770949720670391,0.8941504178272981,0.8937062937062937,192,4.2e-05
