trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,stimulus_profile,signal_energy,area_factor,requested_area_factor,post_noise_energy,min_pair_distance,gain_ratio,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
24791,1789304663.8749297,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.0199,0.97493,0.00518,0.12994,ood,1.94641,1.94455,1.94455,2.48462,2.0,2.1996,0.6415231333951837,0.6423445114148666,0.4907396199007384,0.5,0.53,0.636,15904,24791,0.9427984036763817,0.929933211900425,0.05430191866779293,0.6415231333951837,0.6423445114148666,0.4907396199007384,0.5,0.53,0.636,15904,24791,0.9427984036763817,0.929933211900425,0.05430191866779293,0,0.0
24792,1789304663.8757386,dots_0_2_stage2_2_ood,ood_eval,0,2,0,0,-1.0,0.17006,0.73527,0.09467,0.75055,ood,1.85715,0.90398,0.90398,2.29876,2.23607,1.88819,0.6414972571797354,0.6423423274573912,0.49070991950614296,0.45,0.53,0.634,15904,24792,0.9427984036763817,0.929933211900425,0.0542953667953668,0.6414972571797354,0.6423423274573912,0.49070991950614296,0.45,0.53,0.634,15904,24792,0.9427984036763817,0.929933211900425,0.0542953667953668,0,0.0
24793,1789304664.125518,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02089,0.97734,0.00176,0.1144,ood,1.88047,1.9094,1.9094,2.3636,2.0,2.5017,0.6414713830516678,0.6423401440268689,0.4906802227063665,0.45,0.52,0.632,15904,24793,0.9427984036763817,0.929933211900425,0.05428881650380022,0.6414713830516678,0.6423401440268689,0.4906802227063665,0.45,0.52,0.632,15904,24793,0.9427984036763817,0.929933211900425,0.05428881650380022,0,0.0
24794,1789304664.1262426,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.93743,0.03418,0.02839,0.27709,ood,0.0,0.0,0.0,0.73241,,,0.6414858433491973,0.6423424496131779,0.4906802227063665,0.45,0.52,0.632,15905,24794,0.9428053204353083,0.929933211900425,0.05428881650380022,0.6414858433491973,0.6423424496131779,0.4906802227063665,0.45,0.52,0.632,15905,24794,0.9428053204353083,0.929933211900425,0.05428881650380022,0,0.0
24795,1789304664.12683,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94441,0.02927,0.02632,0.25312,ood,0.0,0.0,0.0,0.52455,,,0.6415003024803387,0.6423447546419758,0.4906802227063665,0.5,0.52,0.632,15906,24795,0.9428122355217023,0.929933211900425,0.05428881650380022,0.6415003024803387,0.6423447546419758,0.4906802227063665,0.5,0.52,0.632,15906,24795,0.9428122355217023,0.929933211900425,0.05428881650380022,0,0.0
24796,1789304664.1278434,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.09022,0.73919,0.17059,0.7421,ood,2.10934,0.99831,0.99831,2.66291,2.23607,2.09816,0.6414744313598968,0.6423425717382162,0.49065052950075644,0.45,0.52,0.63,15906,24796,0.9428122355217023,0.929933211900425,0.054282267792521106,0.6414744313598968,0.6423425717382162,0.49065052950075644,0.45,0.52,0.63,15906,24796,0.9428122355217023,0.929933211900425,0.054282267792521106,0,0.0
24797,1789304664.1289616,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.11726,0.75151,0.13123,0.73252,ood,1.96931,0.99506,0.99506,2.5191,2.0,2.15065,0.6414485623260878,0.6423403893610283,0.4906208398886603,0.45,0.52,0.628,15906,24797,0.9428122355217023,0.929933211900425,0.05427572066095766,0.6414485623260878,0.6423403893610283,0.4906208398886603,0.45,0.52,0.628,15906,24797,0.9428122355217023,0.929933211900425,0.05427572066095766,0,0.0
24798,1789304664.129857,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02972,0.9647,0.00558,0.16812,ood,1.85362,0.91264,0.91264,2.38588,2.23607,2.71043,0.6414226953786596,0.6423382075102219,0.4905911538694258,0.4,0.51,0.626,15906,24798,0.9428122355217023,0.929933211900425,0.05426917510853835,0.6414226953786596,0.6423382075102219,0.4905911538694258,0.4,0.51,0.626,15906,24798,0.9428122355217023,0.929933211900425,0.05426917510853835,0,0.0
24799,1789304664.1307611,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.16459,0.70447,0.13094,0.80995,ood,1.9411,1.96761,1.96761,2.40347,2.23607,2.31102,0.6413968305173595,0.6423360261856065,0.49056147144240075,0.4,0.5,0.624,15906,24799,0.9428122355217023,0.929933211900425,0.05426263113469191,0.6413968305173595,0.6423360261856065,0.49056147144240075,0.4,0.5,0.624,15906,24799,0.9428122355217023,0.929933211900425,0.05426263113469191,0,0.0
24800,1789304664.131549,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01428,0.97723,0.00849,0.12366,ood,1.86926,1.94002,1.94002,2.42821,,,0.6414112903225806,0.6423388619791995,0.4905922923346845,0.45,0.51,0.624,15907,24800,0.9428122355217023,0.9299417192812045,0.05426263113469191,0.6414112903225806,0.6423388619791995,0.4905922923346845,0.45,0.51,0.624,15907,24800,0.9428122355217023,0.9299417192812045,0.05426263113469191,0,0.0
24801,1789304664.1327713,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.14456,0.72278,0.13266,0.78221,ood,1.86658,1.93989,1.93989,2.28629,2.0,2.12991,0.6413854280069352,0.6423366811805847,0.490562613430127,0.4,0.5,0.622,15907,24801,0.9428122355217023,0.9299417192812045,0.05425608873884736,0.6413854280069352,0.6423366811805847,0.490562613430127,0.4,0.5,0.622,15907,24801,0.9428122355217023,0.9299417192812045,0.05425608873884736,0,0.0
24802,1789304664.1338177,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00918,0.98828,0.00254,0.06991,ood,1.98536,1.9345,1.93451,2.48937,,,0.6413998871058786,0.6423395162856278,0.4905934305244692,0.45,0.5,0.624,15908,24802,0.9428122355217023,0.9299502245963336,0.05425608873884736,0.6413998871058786,0.6423395162856278,0.4905934305244692,0.45,0.5,0.624,15908,24802,0.9428122355217023,0.9299502245963336,0.05425608873884736,0,0.0
24803,1789304664.1347759,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94496,0.02878,0.02626,0.2512,ood,0.0,0.0,0.0,0.60957,,,0.6414143450389066,0.6423418207571171,0.4905934305244692,0.45,0.5,0.624,15909,24803,0.9428191489361702,0.9299502245963336,0.05425608873884736,0.6414143450389066,0.6423418207571171,0.4905934305244692,0.45,0.5,0.624,15909,24803,0.9428191489361702,0.9299502245963336,0.05425608873884736,0,0.0
24804,1789304664.1357179,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03065,0.85756,0.11179,0.48354,ood,2.10797,0.95411,0.95411,2.51142,2.0,2.20045,0.6413884857281084,0.6423396404843126,0.49056375514154366,0.45,0.5,0.624,15909,24804,0.9428191489361702,0.9299502245963336,0.054249547920433995,0.6413884857281084,0.6423396404843126,0.49056375514154366,0.45,0.5,0.624,15909,24804,0.9428191489361702,0.9299502245963336,0.054249547920433995,0,0.0
24805,1789304664.3984985,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.05429,0.92872,0.01699,0.29607,ood,1.9884,1.90247,1.90247,2.53812,2.23607,2.15243,0.6413626285023181,0.6423374607371284,0.4905340833484546,0.45,0.49,0.622,15909,24805,0.9428191489361702,0.9299502245963336,0.05424300867888139,0.6413626285023181,0.6423374607371284,0.4905340833484546,0.45,0.49,0.622,15909,24805,0.9428191489361702,0.9299502245963336,0.05424300867888139,0,0.0
24806,1789304664.3995004,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.93932,0.03552,0.02515,0.26999,ood,0.0,0.0,0.0,0.69399,,,0.6413770861888253,0.6423397646515111,0.4905340833484546,0.5,0.49,0.622,15910,24806,0.9428260606793183,0.9299502245963336,0.05424300867888139,0.6413770861888253,0.6423397646515111,0.4905340833484546,0.5,0.49,0.622,15910,24806,0.9428260606793183,0.9299502245963336,0.05424300867888139,0,0.0
24807,1789304664.400435,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.0064,0.98554,0.00807,0.08554,ood,1.92434,1.00561,1.00561,2.46871,,,0.641391542709719,0.6423425990682549,0.49056489657675095,0.5,0.5,0.624,15911,24807,0.9428260606793183,0.9299587278465647,0.05424300867888139,0.641391542709719,0.6423425990682549,0.49056489657675095,0.5,0.5,0.624,15911,24807,0.9428260606793183,0.9299587278465647,0.05424300867888139,0,0.0
24808,1789304664.4019756,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02275,0.96802,0.00923,0.16079,ood,2.08913,2.04836,2.04836,2.5593,2.82843,2.4601,0.6413656884875847,0.6423404198465008,0.4905352283035984,0.45,0.5,0.624,15911,24808,0.9428260606793183,0.9299587278465647,0.05423647101361938,0.6413656884875847,0.6423404198465008,0.4905352283035984,0.45,0.5,0.624,15911,24808,0.9428260606793183,0.9299587278465647,0.05423647101361938,0,0.0
24809,1789304664.403093,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.01746,0.9655,0.01704,0.17396,ood,2.06395,0.92331,0.92331,2.53868,2.0,2.25624,0.6413398363497118,0.642338241149987,0.4905055636187712,0.4,0.49,0.622,15911,24809,0.9428260606793183,0.9299587278465647,0.05422993492407809,0.6413398363497118,0.642338241149987,0.4905055636187712,0.4,0.49,0.622,15911,24809,0.9428260606793183,0.9299587278465647,0.05422993492407809,0,0.0
24810,1789304664.4039536,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94092,0.02979,0.02929,0.26537,ood,0.0,0.0,0.0,0.59182,,,0.641354292623942,0.6423405445074651,0.4905055636187712,0.4,0.49,0.622,15912,24810,0.9428329707517524,0.9299587278465647,0.05422993492407809,0.641354292623942,0.6423405445074651,0.4905055636187712,0.4,0.49,0.622,15912,24810,0.9428329707517524,0.9299587278465647,0.05422993492407809,0,0.0
24811,1789304664.4046907,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.01914,0.95076,0.0301,0.22917,ood,2.06978,0.95101,0.95101,2.49015,2.0,2.56575,0.6413284430293015,0.6423383663360017,0.4904759025216182,0.4,0.48,0.62,15912,24811,0.9428329707517524,0.9299587278465647,0.054223400409687914,0.6413284430293015,0.6423383663360017,0.4904759025216182,0.4,0.48,0.62,15912,24811,0.9428329707517524,0.9299587278465647,0.054223400409687914,0,0.0
24812,1789304664.4054794,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.01845,0.96829,0.01326,0.16219,ood,1.98883,2.04787,2.04787,2.55685,2.23607,2.46083,0.6413025955182976,0.6423361886893989,0.4904462450114887,0.4,0.47,0.62,15912,24812,0.9428329707517524,0.9299587278465647,0.05421686746987952,0.6413025955182976,0.6423361886893989,0.4904462450114887,0.4,0.47,0.62,15912,24812,0.9428329707517524,0.9299587278465647,0.05421686746987952,0,0.0
24813,1789304664.406185,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01598,0.85965,0.12437,0.45535,ood,2.06859,0.96348,0.96348,2.57394,,,0.6413170515455608,0.6423390224180938,0.4904770542354435,0.45,0.48,0.62,15913,24813,0.9428329707517524,0.9299672290326496,0.05421686746987952,0.6413170515455608,0.6423390224180938,0.4904770542354435,0.45,0.48,0.62,15913,24813,0.9428329707517524,0.9299672290326496,0.05421686746987952,0,0.0
24814,1789304664.4079435,dots_0_2_stage2_2_ood,ood_eval,0,2,0,0,-1.0,0.03962,0.91568,0.0447,0.3475,ood,2.1226,0.95166,0.95166,2.60428,2.0,2.46617,0.6412912065769324,0.642336845296162,0.49044740024183797,0.4,0.48,0.618,15913,24814,0.9428329707517524,0.9299672290326496,0.054210336104083844,0.6412912065769324,0.642336845296162,0.49044740024183797,0.4,0.48,0.618,15913,24814,0.9428329707517524,0.9299672290326496,0.054210336104083844,0,0.0
24815,1789304664.4088292,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94915,0.0259,0.02496,0.23625,ood,0.0,0.0,0.0,0.5248,,,0.6413056618980455,0.6423391480969373,0.49044740024183797,0.4,0.49,0.618,15914,24815,0.9428398791540785,0.9299672290326496,0.054210336104083844,0.6413056618980455,0.6423391480969373,0.49044740024183797,0.4,0.49,0.618,15914,24815,0.9428398791540785,0.9299672290326496,0.054210336104083844,0,0.0
24816,1789304664.4095628,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02821,0.87866,0.09313,0.43539,ood,1.97387,0.92672,0.92672,2.38325,2.0,1.97629,0.6412798194713089,0.6423369714994868,0.4904177498337465,0.4,0.48,0.616,15914,24816,0.9428398791540785,0.9299672290326496,0.05420380631173211,0.6412798194713089,0.6423369714994868,0.4904177498337465,0.4,0.48,0.616,15914,24816,0.9428398791540785,0.9299672290326496,0.05420380631173211,0,0.0
24817,1789304664.6550186,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94264,0.02849,0.02887,0.25941,ood,0.0,0.0,0.0,0.48891,,,0.6412942740863118,0.6423392737437612,0.4904177498337465,0.45,0.49,0.618,15915,24817,0.9428467858869019,0.9299672290326496,0.05420380631173211,0.6412942740863118,0.6423392737437612,0.4904177498337465,0.45,0.49,0.618,15915,24817,0.9428467858869019,0.9299672290326496,0.05420380631173211,0,0.0
24818,1789304664.6561844,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94767,0.02558,0.02675,0.24159,ood,0.0,0.0,0.0,0.50353,,,0.6413087275364655,0.6423415754317364,0.4904177498337465,0.5,0.49,0.618,15916,24818,0.9428536909508276,0.9299672290326496,0.05420380631173211,0.6413087275364655,0.6423415754317364,0.4904177498337465,0.5,0.49,0.618,15916,24818,0.9428536909508276,0.9299672290326496,0.05420380631173211,0,0.0
24819,1789304664.656987,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94385,0.02952,0.02663,0.25509,ood,0.0,0.0,0.0,0.57224,,,0.6413231798219107,0.6423438765636141,0.4904177498337465,0.55,0.5,0.618,15917,24819,0.9428605943464605,0.9299672290326496,0.05420380631173211,0.6413231798219107,0.6423438765636141,0.4904177498337465,0.55,0.5,0.618,15917,24819,0.9428605943464605,0.9299672290326496,0.05420380631173211,0,0.0
24820,1789304664.657901,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02195,0.93323,0.04483,0.2875,ood,2.14296,0.89919,0.89919,2.73744,2.23607,2.17485,0.6412973408541499,0.6423417004904554,0.49038810301051866,0.5,0.5,0.616,15917,24820,0.9428605943464605,0.9299672290326496,0.05419727809225581,0.6412973408541499,0.6423417004904554,0.49038810301051866,0.5,0.5,0.616,15917,24820,0.9428605943464605,0.9299672290326496,0.05419727809225581,0,0.0
24821,1789304664.6586397,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03918,0.88219,0.07863,0.43747,ood,1.98235,1.93322,1.93322,2.56884,2.82843,2.35467,0.6412715039684138,0.6423395249413989,0.49035845977150455,0.5,0.5,0.614,15917,24821,0.9428605943464605,0.9299672290326496,0.054190751445086706,0.6412715039684138,0.6423395249413989,0.49035845977150455,0.5,0.5,0.614,15917,24821,0.9428605943464605,0.9299672290326496,0.054190751445086706,0,0.0
24822,1789304664.659327,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01129,0.98159,0.00712,0.10406,ood,2.07945,1.96955,1.96955,2.59969,,,0.6412859560067682,0.6423423579822957,0.4903892649903288,0.5,0.5,0.614,15918,24822,0.9428605943464605,0.9299757281553398,0.054190751445086706,0.6412859560067682,0.6423423579822957,0.4903892649903288,0.5,0.5,0.614,15918,24822,0.9428605943464605,0.9299757281553398,0.054190751445086706,0,0.0
24823,1789304664.660038,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03819,0.94064,0.02118,0.26389,ood,1.93049,1.92437,1.92437,2.48921,2.82843,2.21119,0.6412601216613625,0.6423401829571523,0.49035962526443033,0.45,0.49,0.612,15918,24823,0.9428605943464605,0.9299757281553398,0.054184226369656835,0.6412601216613625,0.6423401829571523,0.49035962526443033,0.45,0.49,0.612,15918,24823,0.9428605943464605,0.9299757281553398,0.054184226369656835,0,0.0
24824,1789304664.6607046,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01057,0.98294,0.00648,0.09769,ood,1.95528,1.91919,1.91919,2.58698,,,0.6412745729938769,0.6423430153105013,0.49039042668923005,0.5,0.5,0.612,15919,24824,0.9428605943464605,0.9299842252153865,0.054184226369656835,0.6412745729938769,0.6423430153105013,0.49039042668923005,0.5,0.5,0.612,15919,24824,0.9428605943464605,0.9299842252153865,0.054184226369656835,0,0.0
24825,1789304664.6616123,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.05645,0.81812,0.12543,0.58689,ood,1.97487,0.89114,0.89114,2.40463,2.0,2.14312,0.6412487411883182,0.6423408408090818,0.4903607904756149,0.5,0.49,0.61,15919,24825,0.9428605943464605,0.9299842252153865,0.054177702865398504,0.6412487411883182,0.6423408408090818,0.4903607904756149,0.5,0.49,0.61,15919,24825,0.9428605943464605,0.9299842252153865,0.054177702865398504,0,0.0
24826,1789304664.66299,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03725,0.94553,0.01722,0.24546,ood,1.93363,2.03836,2.03836,2.39102,2.82843,2.68472,0.641222911463788,0.6423386668311971,0.4903311578438482,0.45,0.49,0.608,15919,24826,0.9428605943464605,0.9299842252153865,0.05417118093174431,0.641222911463788,0.6423386668311971,0.4903311578438482,0.45,0.49,0.608,15919,24826,0.9428605943464605,0.9299842252153865,0.05417118093174431,0,0.0
24827,1789304664.6638248,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.0053,0.98581,0.00889,0.08383,ood,2.10737,0.91649,0.91649,2.58521,,,0.641237362548838,0.6423414984972484,0.4903619554051604,0.45,0.49,0.608,15920,24827,0.9428605943464605,0.9299927202135404,0.05417118093174431,0.641237362548838,0.6423414984972484,0.4903619554051604,0.45,0.49,0.608,15920,24827,0.9428605943464605,0.9299927202135404,0.05417118093174431,0,0.0
24828,1789304664.6646137,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.09078,0.87787,0.03135,0.4407,ood,1.85369,0.94242,0.94242,2.47446,2.23607,2.28131,0.6412115353632994,0.6423393250427093,0.49033232628398793,0.45,0.49,0.608,15920,24828,0.9428605943464605,0.9299927202135404,0.054164660568127104,0.6412115353632994,0.6423393250427093,0.49033232628398793,0.45,0.49,0.608,15920,24828,0.9428605943464605,0.9299927202135404,0.054164660568127104,0,0.0
24829,1789304664.9162507,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00167,0.99795,0.00038,0.0157,ood,2.07639,1.98508,1.98508,2.54395,,,0.6412259857424786,0.6423421560217132,0.490363120053169,0.5,0.5,0.608,15921,24829,0.9428605943464605,0.930001213150552,0.054164660568127104,0.6412259857424786,0.6423421560217132,0.490363120053169,0.5,0.5,0.608,15921,24829,0.9428605943464605,0.930001213150552,0.054164660568127104,0,0.0
24830,1789304664.917435,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.9444,0.02988,0.02572,0.25305,ood,0.0,0.0,0.0,0.51268,,,0.6412404349577124,0.6423444565976947,0.490363120053169,0.5,0.51,0.608,15922,24830,0.9428674960744051,0.930001213150552,0.054164660568127104,0.6412404349577124,0.6423444565976947,0.490363120053169,0.5,0.51,0.608,15922,24830,0.9428674960744051,0.930001213150552,0.054164660568127104,0,0.0
24831,1789304664.9186077,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.1025,0.83785,0.05965,0.54988,ood,2.02548,1.90035,1.90035,2.48082,2.82843,2.39118,0.641214610768797,0.6423422836663123,0.4903334944417593,0.5,0.5,0.606,15922,24831,0.9428674960744051,0.930001213150552,0.05415814177398002,0.641214610768797,0.6423422836663123,0.4903334944417593,0.5,0.5,0.606,15922,24831,0.9428674960744051,0.930001213150552,0.05415814177398002,0,0.0
24832,1789304664.9193947,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00474,0.99063,0.00464,0.05961,ood,1.88281,0.88809,0.88809,2.37398,,,0.6412290592783505,0.6423451139585188,0.49036428441974267,0.55,0.51,0.608,15923,24832,0.9428674960744051,0.9300097040271713,0.05415814177398002,0.6412290592783505,0.6423451139585188,0.49036428441974267,0.55,0.51,0.608,15923,24832,0.9428674960744051,0.9300097040271713,0.05415814177398002,0,0.0
24833,1789304664.9201884,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.15799,0.7291,0.1129,0.76815,ood,1.98547,1.96634,1.96634,2.58032,,,0.64124350662425,0.6423479435641777,0.4903950706777818,0.55,0.52,0.608,15924,24833,0.9428674960744051,0.930018192844148,0.05415814177398002,0.64124350662425,0.6423479435641777,0.4903950706777818,0.55,0.52,0.608,15924,24833,0.9428674960744051,0.930018192844148,0.05415814177398002,0,0.0
24834,1789304664.9209673,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.944,0.02931,0.02669,0.25457,ood,0.0,0.0,0.0,0.58767,,,0.6412579528066361,0.6423502435844646,0.4903950706777818,0.6,0.52,0.608,15925,24834,0.9428743961352657,0.930018192844148,0.05415814177398002,0.6412579528066361,0.6423502435844646,0.4903950706777818,0.6,0.52,0.608,15925,24834,0.9428743961352657,0.930018192844148,0.05415814177398002,0,0.0
24835,1789304664.9217927,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.002,0.99582,0.00218,0.02998,ood,1.97463,0.93707,0.93707,2.51572,,,0.6412723978256493,0.6423530725038257,0.4904258532165509,0.6,0.52,0.608,15926,24835,0.9428743961352657,0.9300266796022314,0.05415814177398002,0.6412723978256493,0.6423530725038257,0.4904258532165509,0.6,0.52,0.608,15926,24835,0.9428743961352657,0.9300266796022314,0.05415814177398002,0,0.0
24836,1789304664.9227352,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94248,0.0301,0.02742,0.25989,ood,0.0,0.0,0.0,0.6065,,,0.6412868416814301,0.6423553719686191,0.4904258532165509,0.65,0.52,0.608,15927,24836,0.9428812945296462,0.9300266796022314,0.05415814177398002,0.6412868416814301,0.6423553719686191,0.4904258532165509,0.65,0.52,0.608,15927,24836,0.9428812945296462,0.9300266796022314,0.05415814177398002,0,0.0
24837,1789304664.9237297,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94451,0.02865,0.02683,0.2528,ood,0.0,0.0,0.0,0.70439,,,0.6413012843741193,0.6423576708781206,0.4904258532165509,0.65,0.53,0.61,15928,24837,0.9428881912581502,0.9300266796022314,0.05415814177398002,0.6413012843741193,0.6423576708781206,0.4904258532165509,0.65,0.53,0.61,15928,24837,0.9428881912581502,0.9300266796022314,0.05415814177398002,0,0.0
24838,1789304664.9244316,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.10235,0.81878,0.07887,0.59732,ood,2.01493,1.99048,1.99048,2.61153,2.82843,1.9538,0.6412754650132861,0.6423554984697061,0.49039623097366514,0.6,0.53,0.61,15928,24838,0.9428881912581502,0.9300266796022314,0.05415162454873646,0.6412754650132861,0.6423554984697061,0.49039623097366514,0.6,0.53,0.61,15928,24838,0.9428881912581502,0.9300266796022314,0.05415162454873646,0,0.0
24839,1789304664.9251432,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.08505,0.84735,0.0676,0.53208,ood,1.96176,1.97666,1.97666,2.38904,2.82843,2.24109,0.6412496477313901,0.6423533265840705,0.4903666123089932,0.55,0.52,0.61,15928,24839,0.9428881912581502,0.9300266796022314,0.05414510889183011,0.6412496477313901,0.6423533265840705,0.4903666123089932,0.55,0.52,0.61,15928,24839,0.9428881912581502,0.9300266796022314,0.05414510889183011,0,0.0
