trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
87,1789301527.2546904,dots_0_2_stage2,train,1,2,2,1,1.0,0.02319,0.10515,0.87167,0.44384,2.12552,1.44,2.54867,0.39080459770114945,0.45,0.39080459770114945,0.39080459770114945,34,87,0.25,0.14814814814814814,0.7857142857142857,0.125,0.125,0.125,0.125,1,8,0.0,,1.0,195,0.002393
88,1789301527.2553413,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03489,0.12331,0.8418,0.52014,1.88889,1.44,2.2582,0.38636363636363635,0.45,0.38636363636363635,0.38636363636363635,34,88,0.25,0.14285714285714285,0.7857142857142857,0.125,0.125,0.125,0.125,1,8,0.0,,1.0,195,0.00209
89,1789301527.256079,dots_0_2_stage2,train,1,0,2,0,-1.0,0.19369,0.26409,0.54222,1.00145,0.0,0.0,0.57678,0.38202247191011235,0.4,0.38202247191011235,0.38202247191011235,34,89,0.24242424242424243,0.14285714285714285,0.7857142857142857,0.125,0.125,0.125,0.125,1,8,0.0,,1.0,198,0.001109
90,1789301527.2566752,dots_0_2_stage2,probe,0,2,1,0,-1.0,0.03165,0.15598,0.81237,0.56793,2.04959,1.44,2.48273,0.37777777777777777,0.4,0.37777777777777777,0.37777777777777777,34,90,0.24242424242424243,0.14285714285714285,0.7586206896551724,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,0,0.0
91,1789301527.3626864,dots_0_2_stage2,train,1,0,2,0,-1.0,0.20665,0.27296,0.52038,1.02016,0.0,0.0,0.53028,0.37362637362637363,0.4,0.37362637362637363,0.37362637362637363,34,91,0.23529411764705882,0.14285714285714285,0.7586206896551724,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,195,0.001138
92,1789301527.3634706,dots_0_2_stage2,train,1,2,2,1,1.0,0.03273,0.15017,0.8171,0.56169,1.89717,1.44,2.55159,0.3804347826086957,0.4,0.3804347826086957,0.3804347826086957,35,92,0.23529411764705882,0.14285714285714285,0.7666666666666667,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,195,0.003032
93,1789301527.3640976,dots_0_2_stage2,train,1,2,2,1,1.0,0.02684,0.12265,0.85051,0.4922,2.05676,1.44,2.58815,0.3870967741935484,0.4,0.3870967741935484,0.3870967741935484,36,93,0.23529411764705882,0.14285714285714285,0.7741935483870968,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.002761
94,1789301527.3646736,dots_0_2_stage2,train,1,0,2,0,-1.0,0.21014,0.26724,0.52262,1.0196,0.0,0.0,0.51108,0.3829787234042553,0.35,0.3829787234042553,0.3829787234042553,36,94,0.22857142857142856,0.14285714285714285,0.7741935483870968,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.001114
95,1789301527.3653278,dots_0_2_stage2,train,1,2,2,1,1.0,0.02265,0.13394,0.84342,0.49867,2.09126,1.44,2.69102,0.3894736842105263,0.35,0.3894736842105263,0.3894736842105263,37,95,0.22857142857142856,0.14285714285714285,0.78125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.002956
96,1789301527.4706314,dots_0_2_stage2,train,1,0,1,0,-1.0,0.19153,0.26157,0.5469,0.99737,0.0,0.0,0.63002,0.3854166666666667,0.35,0.3854166666666667,0.3854166666666667,37,96,0.2222222222222222,0.14285714285714285,0.78125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.001976
97,1789301527.4714825,dots_0_2_stage2,train,1,0,1,0,-1.0,0.20412,0.2508,0.54508,1.00201,0.0,0.0,0.5618,0.38144329896907214,0.35,0.38144329896907214,0.38144329896907214,37,97,0.21621621621621623,0.14285714285714285,0.78125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.001758
98,1789301527.4720688,dots_0_2_stage2,train,1,2,2,1,1.0,0.02437,0.07865,0.89698,0.38803,2.07841,1.44,2.68325,0.3877551020408163,0.4,0.3877551020408163,0.3877551020408163,38,98,0.21621621621621623,0.14285714285714285,0.7878787878787878,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,198,0.001823
99,1789301527.4728003,dots_0_2_stage2,train,1,1,2,0,-1.0,0.02464,0.07833,0.89703,0.38823,1.99287,1.44,2.54603,0.3838383838383838,0.4,0.3838383838383838,0.3838383838383838,38,99,0.21621621621621623,0.13793103448275862,0.7878787878787878,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,9,0.0,,0.5,195,0.001709
100,1789301527.473353,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.02414,0.09192,0.88394,0.41835,2.12928,1.44,2.68518,0.38,0.35,0.38,0.38,38,100,0.21621621621621623,0.13333333333333333,0.7878787878787878,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,0,0.0
101,1789301527.5802042,dots_0_2_stage2,train,1,0,2,0,-1.0,0.20456,0.23642,0.55902,0.99068,0.0,0.0,0.55962,0.37623762376237624,0.35,0.38,0.37623762376237624,38,101,0.21052631578947367,0.13333333333333333,0.7878787878787878,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001064
102,1789301527.5809944,dots_0_2_stage2,train,1,0,1,0,-1.0,0.19681,0.23721,0.56598,0.98337,0.0,0.0,0.63427,0.37254901960784315,0.35,0.38,0.37254901960784315,38,102,0.20512820512820512,0.13333333333333333,0.7878787878787878,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.002032
103,1789301527.5815685,dots_0_2_stage2,train,1,0,2,0,-1.0,0.21759,0.23378,0.54863,1.00098,0.0,0.0,0.52421,0.36893203883495146,0.35,0.38,0.36893203883495146,38,103,0.2,0.13333333333333333,0.7878787878787878,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001022
104,1789301527.5821736,dots_0_2_stage2,train,1,2,2,1,1.0,0.03558,0.0893,0.87512,0.45115,1.93354,1.44,2.37016,0.375,0.35,0.39,0.375,39,104,0.2,0.13333333333333333,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,195,0.002075
105,1789301527.5828266,dots_0_2_stage2,train,1,0,1,0,-1.0,0.22075,0.23454,0.5447,1.00452,0.0,0.0,0.51807,0.37142857142857144,0.3,0.39,0.37142857142857144,39,105,0.1951219512195122,0.13333333333333333,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001718
106,1789301527.6900487,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03002,0.06812,0.90186,0.38141,2.00201,1.44,2.41799,0.36792452830188677,0.3,0.38,0.36792452830188677,39,106,0.1951219512195122,0.12903225806451613,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001521
107,1789301527.6909738,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03173,0.06354,0.90473,0.37518,2.08819,1.44,2.65755,0.3644859813084112,0.25,0.38,0.3644859813084112,39,107,0.1951219512195122,0.125,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001502
108,1789301527.6916153,dots_0_2_stage2,train,1,1,2,0,-1.0,0.04067,0.08795,0.87138,0.46401,1.85543,1.44,2.27978,0.3611111111111111,0.25,0.37,0.3611111111111111,39,108,0.1951219512195122,0.12121212121212122,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.001902
109,1789301527.692202,dots_0_2_stage2,train,1,0,2,0,-1.0,0.23429,0.23609,0.52962,1.01743,0.0,0.0,0.4668,0.3577981651376147,0.25,0.37,0.3577981651376147,39,109,0.19047619047619047,0.12121212121212122,0.7941176470588235,0.1,0.1,0.1,0.1,1,10,0.0,0.0,0.5,198,0.000973
110,1789301527.6927528,dots_0_2_stage2,probe,0,2,2,1,1.0,0.02791,0.07496,0.89713,0.39147,2.08666,1.44,2.672,0.36363636363636365,0.3,0.38,0.36363636363636365,40,110,0.19047619047619047,0.12121212121212122,0.8,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,0,0.0
111,1789301527.799697,dots_0_2_stage2,train,1,0,1,0,-1.0,0.2097,0.22502,0.56527,0.98566,0.0,0.0,0.64234,0.36036036036036034,0.3,0.38,0.36036036036036034,40,111,0.18604651162790697,0.12121212121212122,0.8,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.002111
112,1789301527.8006084,dots_0_2_stage2,train,1,0,1,0,-1.0,0.226,0.22001,0.554,0.99641,0.0,0.0,0.54446,0.35714285714285715,0.25,0.38,0.35714285714285715,40,112,0.18181818181818182,0.12121212121212122,0.8,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.001844
113,1789301527.801281,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03367,0.0568,0.90953,0.36336,2.04338,1.44,2.54827,0.35398230088495575,0.2,0.37,0.35398230088495575,40,113,0.18181818181818182,0.11764705882352941,0.8,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.001455
114,1789301527.8021035,dots_0_2_stage2,train,1,2,2,1,1.0,0.02774,0.05823,0.91402,0.3472,2.04922,1.44,2.63008,0.35964912280701755,0.25,0.37,0.35964912280701755,41,114,0.18181818181818182,0.11764705882352941,0.8055555555555556,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.001655
115,1789301527.8028655,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03047,0.05374,0.91579,0.34404,2.01763,1.44,2.54071,0.3565217391304348,0.2,0.37,0.3565217391304348,41,115,0.18181818181818182,0.11428571428571428,0.8055555555555556,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,195,0.001212
116,1789301527.9109752,dots_0_2_stage2,train,1,2,2,1,1.0,0.02812,0.05408,0.9178,0.33691,2.11246,1.44,2.60011,0.3620689655172414,0.25,0.37,0.3620689655172414,42,116,0.18181818181818182,0.11428571428571428,0.8108108108108109,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.001548
117,1789301527.9117632,dots_0_2_stage2,train,1,1,2,0,-1.0,0.02991,0.05271,0.91738,0.33921,2.0418,1.44,2.68259,0.358974358974359,0.25,0.37,0.358974358974359,42,117,0.18181818181818182,0.1111111111111111,0.8108108108108109,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,195,0.00131
118,1789301527.9124067,dots_0_2_stage2,train,1,2,1,0,-1.0,0.03099,0.06674,0.90227,0.38112,1.96055,1.44,2.41407,0.3559322033898305,0.2,0.36,0.3559322033898305,42,118,0.18181818181818182,0.1111111111111111,0.7894736842105263,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.016545
119,1789301527.9130347,dots_0_2_stage2,train,1,2,2,1,1.0,0.02419,0.02947,0.94634,0.24609,1.928,1.44,2.40817,0.36134453781512604,0.25,0.36,0.36134453781512604,43,119,0.18181818181818182,0.1111111111111111,0.7948717948717948,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2,11,0.0,0.0,0.6666666666666666,198,0.000967
120,1789301527.9136226,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.02032,0.0275,0.95218,0.22466,2.11961,1.44,2.60118,0.35833333333333334,0.25,0.36,0.35833333333333334,43,120,0.18181818181818182,0.10810810810810811,0.7948717948717948,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,0,0.0
121,1789301528.0201747,dots_0_2_stage2,train,1,0,2,0,-1.0,0.20297,0.16506,0.63197,0.91104,0.0,0.0,0.63157,0.35537190082644626,0.25,0.36,0.35537190082644626,43,121,0.17777777777777778,0.10810810810810811,0.7948717948717948,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.000924
122,1789301528.0212379,dots_0_2_stage2,train,1,2,2,1,1.0,0.02673,0.03378,0.93949,0.26991,2.02019,1.44,2.52036,0.36065573770491804,0.3,0.37,0.36065573770491804,44,122,0.17777777777777778,0.10810810810810811,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001023
123,1789301528.021864,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01986,0.02856,0.95157,0.22663,2.11384,1.44,2.7108,0.35772357723577236,0.3,0.37,0.35772357723577236,44,123,0.17777777777777778,0.10526315789473684,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.000777
124,1789301528.0224638,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0302,0.0359,0.9339,0.28899,2.01624,1.44,2.44445,0.3548387096774194,0.25,0.37,0.3548387096774194,44,124,0.17777777777777778,0.10256410256410256,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001032
125,1789301528.0229993,dots_0_2_stage2,train,1,0,0,1,1.0,0.23238,0.18632,0.5813,0.96756,0.0,0.0,0.5023,0.36,0.3,0.38,0.36,45,125,0.1956521739130435,0.10256410256410256,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001719
126,1789301528.1284618,dots_0_2_stage2,train,1,2,2,1,1.0,0.03145,0.0369,0.93165,0.2965,1.98317,1.44,2.42666,0.36507936507936506,0.35,0.39,0.36507936507936506,46,126,0.1956521739130435,0.10256410256410256,0.8048780487804879,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,195,0.001286
127,1789301528.129192,dots_0_2_stage2,train,1,0,2,0,-1.0,0.22035,0.16864,0.61101,0.93447,0.0,0.0,0.64081,0.36220472440944884,0.35,0.39,0.36220472440944884,46,127,0.19148936170212766,0.10256410256410256,0.8048780487804879,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001036
128,1789301528.1298192,dots_0_2_stage2,train,1,2,2,1,1.0,0.03411,0.035,0.93089,0.29923,2.07176,1.44,2.51701,0.3671875,0.4,0.4,0.3671875,47,128,0.19148936170212766,0.10256410256410256,0.8095238095238095,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001246
129,1789301528.13047,dots_0_2_stage2,train,1,0,0,1,1.0,0.23139,0.17645,0.59216,0.95504,0.0,0.0,0.58497,0.37209302325581395,0.45,0.4,0.37209302325581395,48,129,0.20833333333333334,0.10256410256410256,0.8095238095238095,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,12,0.0,0.0,0.6666666666666666,198,0.001873
130,1789301528.1309867,dots_0_2_stage2,probe,0,0,2,0,-1.0,0.24744,0.17794,0.57462,0.97112,0.0,0.0,0.57247,0.36923076923076925,0.4,0.4,0.36923076923076925,48,130,0.20408163265306123,0.10256410256410256,0.8095238095238095,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,0,0.0
131,1789301528.2376451,dots_0_2_stage2,train,1,2,2,1,1.0,0.04443,0.03987,0.91571,0.34744,1.89907,1.44,2.37819,0.37404580152671757,0.45,0.4,0.37404580152671757,49,131,0.20408163265306123,0.10256410256410256,0.813953488372093,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.001423
132,1789301528.2384899,dots_0_2_stage2,train,1,2,2,1,1.0,0.03334,0.03582,0.93084,0.29935,2.11432,1.44,2.57427,0.3787878787878788,0.5,0.4,0.3787878787878788,50,132,0.20408163265306123,0.10256410256410256,0.8181818181818182,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.0012
133,1789301528.2392204,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0313,0.02972,0.93898,0.27204,2.13316,1.44,2.73041,0.37593984962406013,0.5,0.4,0.37593984962406013,50,133,0.20408163265306123,0.1,0.8181818181818182,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,195,0.00092
134,1789301528.2398205,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03694,0.03713,0.92592,0.31541,2.02697,1.44,2.52824,0.373134328358209,0.45,0.4,0.373134328358209,50,134,0.20408163265306123,0.0975609756097561,0.8181818181818182,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.001108
135,1789301528.2404041,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03151,0.03285,0.93564,0.2834,2.08299,1.44,2.67017,0.37037037037037035,0.45,0.4,0.37037037037037035,50,135,0.20408163265306123,0.09523809523809523,0.8181818181818182,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.001081
136,1789301528.3460493,dots_0_2_stage2,train,1,2,2,1,1.0,0.04372,0.04282,0.91346,0.35444,2.0476,1.44,2.56793,0.375,0.45,0.4,0.375,51,136,0.20408163265306123,0.09523809523809523,0.8222222222222222,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.001445
137,1789301528.3469665,dots_0_2_stage2,train,1,2,2,1,1.0,0.03938,0.0372,0.92342,0.3234,1.87921,1.44,2.44755,0.3795620437956204,0.5,0.4,0.3795620437956204,52,137,0.20408163265306123,0.09523809523809523,0.8260869565217391,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,192,0.001215
138,1789301528.3478317,dots_0_2_stage2,train,1,1,2,0,-1.0,0.029,0.03026,0.94074,0.26598,2.14224,1.44,2.74588,0.37681159420289856,0.5,0.4,0.37681159420289856,52,138,0.20408163265306123,0.09302325581395349,0.8260869565217391,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.00097
139,1789301528.3486812,dots_0_2_stage2,train,1,2,2,1,1.0,0.03259,0.02791,0.9395,0.27009,2.06788,1.44,2.59795,0.381294964028777,0.5,0.4,0.381294964028777,53,139,0.20408163265306123,0.09302325581395349,0.8297872340425532,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,2,13,0.0,0.0,0.6666666666666666,198,0.001085
140,1789301528.3493905,dots_0_2_stage2,probe,0,0,1,0,-1.0,0.24779,0.17726,0.57495,0.97061,0.0,0.0,0.56247,0.37857142857142856,0.5,0.4,0.37857142857142856,53,140,0.2,0.09302325581395349,0.8297872340425532,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,0,0.0
141,1789301528.4552019,dots_0_2_stage2,train,1,0,1,0,-1.0,0.26711,0.19209,0.5408,1.00195,0.0,0.0,0.45028,0.375886524822695,0.5,0.39,0.375886524822695,53,141,0.19607843137254902,0.09302325581395349,0.8297872340425532,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.00166
142,1789301528.4559338,dots_0_2_stage2,train,1,1,2,0,-1.0,0.02657,0.02399,0.94944,0.23513,2.01851,1.44,2.71809,0.3732394366197183,0.45,0.39,0.3732394366197183,53,142,0.19607843137254902,0.09090909090909091,0.8297872340425532,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,195,0.000819
143,1789301528.456517,dots_0_2_stage2,train,1,0,2,0,-1.0,0.24532,0.16531,0.58937,0.95387,0.0,0.0,0.58274,0.3706293706293706,0.45,0.38,0.3706293706293706,53,143,0.19230769230769232,0.09090909090909091,0.8297872340425532,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001028
144,1789301528.457073,dots_0_2_stage2,train,1,2,2,1,1.0,0.03793,0.03216,0.92991,0.30221,1.96983,1.44,2.47586,0.375,0.5,0.39,0.375,54,144,0.19230769230769232,0.09090909090909091,0.8333333333333334,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001158
145,1789301528.457871,dots_0_2_stage2,train,1,0,2,0,-1.0,0.24813,0.1662,0.58567,0.95743,0.0,0.0,0.59208,0.3724137931034483,0.45,0.38,0.3724137931034483,54,145,0.18867924528301888,0.09090909090909091,0.8333333333333334,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001038
146,1789301528.5645857,dots_0_2_stage2,train,1,0,2,0,-1.0,0.24264,0.16415,0.59321,0.95001,0.0,0.0,0.63652,0.3698630136986301,0.4,0.38,0.3698630136986301,54,146,0.18518518518518517,0.09090909090909091,0.8333333333333334,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001095
147,1789301528.5654113,dots_0_2_stage2,train,1,1,2,0,-1.0,0.04988,0.041,0.90912,0.36714,1.8937,1.44,2.31744,0.3673469387755102,0.4,0.38,0.3673469387755102,54,147,0.18518518518518517,0.08888888888888889,0.8333333333333334,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001369
148,1789301528.5661685,dots_0_2_stage2,train,1,2,2,1,1.0,0.0394,0.03983,0.92077,0.33179,1.91862,1.44,2.601,0.3716216216216216,0.4,0.38,0.3716216216216216,55,148,0.18518518518518517,0.08888888888888889,0.8367346938775511,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001366
149,1789301528.5669982,dots_0_2_stage2,train,1,1,2,0,-1.0,0.03585,0.02906,0.93509,0.28491,2.10493,1.44,2.65357,0.3691275167785235,0.35,0.38,0.3691275167785235,55,149,0.18518518518518517,0.08695652173913043,0.8367346938775511,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,14,0.0,0.0,0.6666666666666666,198,0.001081
150,1789301528.5677502,dots_0_2_stage2,probe,0,2,2,1,1.0,0.0419,0.03349,0.92461,0.31915,2.06573,1.44,2.71155,0.37333333333333335,0.4,0.39,0.37333333333333335,56,150,0.18518518518518517,0.08695652173913043,0.84,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,0,0.0
151,1789301528.673782,dots_0_2_stage2,train,1,1,0,0,-1.0,0.03878,0.03343,0.9278,0.30915,2.1302,1.44,2.62041,0.3708609271523179,0.35,0.39,0.3708609271523179,56,151,0.18518518518518517,0.0851063829787234,0.84,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.016392
152,1789301528.6746998,dots_0_2_stage2,train,1,0,2,0,-1.0,0.23251,0.17856,0.58893,0.95863,0.0,0.0,0.51481,0.3684210526315789,0.3,0.39,0.3684210526315789,56,152,0.18181818181818182,0.0851063829787234,0.84,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.000948
153,1789301528.6755533,dots_0_2_stage2,train,1,2,2,1,1.0,0.02548,0.03058,0.94393,0.25464,1.90698,1.44,2.46631,0.37254901960784315,0.35,0.39,0.37254901960784315,57,153,0.18181818181818182,0.0851063829787234,0.8431372549019608,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.000931
154,1789301528.676422,dots_0_2_stage2,train,1,2,2,1,1.0,0.03029,0.03602,0.93369,0.28971,1.96804,1.44,2.43926,0.37662337662337664,0.4,0.39,0.37662337662337664,58,154,0.18181818181818182,0.0851063829787234,0.8461538461538461,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.001062
155,1789301528.6770916,dots_0_2_stage2,train,1,0,2,0,-1.0,0.22507,0.17203,0.6029,0.94352,0.0,0.0,0.56227,0.3741935483870968,0.4,0.38,0.3741935483870968,58,155,0.17857142857142858,0.0851063829787234,0.8461538461538461,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.000975
156,1789301528.7822516,dots_0_2_stage2,train,1,2,2,1,1.0,0.0266,0.03067,0.94273,0.25895,2.01749,1.44,2.52804,0.3782051282051282,0.4,0.38,0.3782051282051282,59,156,0.17857142857142858,0.0851063829787234,0.8490566037735849,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,195,0.000963
157,1789301528.783242,dots_0_2_stage2,train,1,0,2,0,-1.0,0.22886,0.1746,0.59654,0.95039,0.0,0.0,0.55914,0.37579617834394907,0.35,0.38,0.37579617834394907,59,157,0.17543859649122806,0.0851063829787234,0.8490566037735849,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,195,0.000964
158,1789301528.7838244,dots_0_2_stage2,train,1,2,2,1,1.0,0.01269,0.0198,0.96751,0.16501,2.11412,1.44,2.67694,0.379746835443038,0.4,0.39,0.379746835443038,60,158,0.17543859649122806,0.0851063829787234,0.8518518518518519,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.000643
159,1789301528.7844372,dots_0_2_stage2,train,1,2,2,1,1.0,0.02633,0.03384,0.93983,0.26867,1.96125,1.44,2.47032,0.3836477987421384,0.4,0.39,0.3836477987421384,61,159,0.17543859649122806,0.0851063829787234,0.8545454545454545,0.2,0.2,0.2,0.2,3,15,0.0,0.0,0.75,198,0.001015
160,1789301528.7850442,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.02761,0.03351,0.93888,0.27212,1.98903,1.44,2.523,0.38125,0.4,0.39,0.38125,61,160,0.17543859649122806,0.08333333333333333,0.8545454545454545,0.1875,0.1875,0.1875,0.1875,3,16,0.0,0.0,0.75,0,0.0
