trial,timestamp,phase,target,answer,correct,reward,p0,p1,p2,policy_entropy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,active_synapses,mean_delta_w
23867,1789301380.71489,dots_0_2,2,2,1,1.0,0.0,2e-05,0.99998,0.00028,0.9435203418946663,1.0,0.98,0.98,22519,23867,0.954361567635904,0.9170919955184862,0.959490156486623,132,1e-06
23868,1789301380.7160084,dots_0_2,1,1,1,1.0,0.00209,0.91854,0.07937,0.29202,0.9435227082285906,1.0,0.98,0.98,22520,23868,0.954361567635904,0.9171023151605676,0.959490156486623,198,0.001484
23869,1789301380.7168763,dots_0_2,0,0,1,1.0,0.99434,0.00564,2e-05,0.03507,0.9435250743642382,1.0,0.98,0.98,22521,23869,0.9543673366198964,0.9171023151605676,0.959490156486623,195,8e-06
23870,1789301380.717433,dots_0_2,1,1,1,1.0,0.01862,0.96696,0.01442,0.16779,0.9435274403016338,1.0,0.98,0.98,22522,23870,0.9543673366198964,0.9171126322339763,0.959490156486623,195,0.000509
23871,1789301380.8214283,dots_0_2,0,0,1,1.0,0.99368,0.00629,2e-05,0.03843,0.9435298060408026,1.0,0.98,0.98,22523,23871,0.9543731041456016,0.9171126322339763,0.959490156486623,198,1e-05
23872,1789301380.8222625,dots_0_2,0,0,1,1.0,0.99062,0.00935,3e-05,0.05336,0.9435321715817694,1.0,0.98,0.98,22524,23872,0.9543788702135726,0.9171126322339763,0.959490156486623,198,1.8e-05
23873,1789301380.8230407,dots_0_2,1,1,1,1.0,0.00286,0.95057,0.04657,0.20777,0.9435345369245591,1.0,0.98,0.98,22525,23873,0.9543788702135726,0.9171229467396714,0.959490156486623,198,0.000956
23874,1789301380.8236508,dots_0_2,0,0,1,1.0,0.99096,0.00901,3e-05,0.05172,0.9435369020691966,1.0,0.98,0.98,22526,23874,0.9543846348243619,0.9171229467396714,0.959490156486623,198,1.7e-05
23875,1789301380.824223,dots_0_2,2,2,1,1.0,0.0,0.00309,0.99691,0.02093,0.9435392670157068,1.0,0.98,0.98,22527,23875,0.9543846348243619,0.9171229467396714,0.9594952681388013,132,0.000137
23876,1789301380.9296012,dots_0_2,1,1,1,1.0,0.01225,0.97947,0.00828,0.11394,0.9435416317641145,1.0,0.98,0.98,22528,23876,0.9543846348243619,0.9171332586786114,0.9594952681388013,198,0.000322
23877,1789301380.930629,dots_0_2,1,1,1,1.0,0.0005,0.97056,0.02894,0.13532,0.9435439963144449,1.0,0.98,0.98,22529,23877,0.9543846348243619,0.9171435680517541,0.9594952681388013,198,0.000634
23878,1789301380.9315147,dots_0_2,2,2,1,1.0,0.0,0.0011,0.9989,0.00857,0.9435463606667225,1.0,0.98,0.98,22530,23878,0.9543846348243619,0.9171435680517541,0.9595003785011355,132,4.8e-05
23879,1789301380.93229,dots_0_2,0,0,1,1.0,0.98963,0.01034,3e-05,0.05793,0.9435487248209724,1.0,0.98,0.98,22531,23879,0.9543903979785218,0.9171435680517541,0.9595003785011355,198,2.1e-05
23880,1789301380.932948,dots_0_2,0,0,1,1.0,0.99053,0.00944,3e-05,0.05376,0.9435510887772194,1.0,0.98,0.98,22532,23880,0.9543961596766043,0.9171435680517541,0.9595003785011355,198,1.9e-05
23881,1789301381.0377758,dots_0_2,1,1,1,1.0,0.00458,0.98165,0.01377,0.10184,0.9435534525354885,1.0,0.98,0.98,22533,23881,0.9543961596766043,0.9171538748600572,0.9595003785011355,198,0.000365
23882,1789301381.0386775,dots_0_2,0,0,1,1.0,0.99034,0.00962,3e-05,0.05464,0.9435558160958044,1.0,0.98,0.98,22534,23882,0.9544019199191613,0.9171538748600572,0.9595003785011355,198,2e-05
23883,1789301381.039348,dots_0_2,1,1,1,1.0,0.00149,0.98661,0.01189,0.07572,0.943558179458192,1.0,0.98,0.98,22535,23883,0.9544019199191613,0.9171641791044776,0.9595003785011355,198,0.000264
23884,1789301381.0399895,dots_0_2,2,2,1,1.0,0.0,1e-05,0.99999,0.00015,0.9435605426226763,1.0,0.98,0.98,22536,23884,0.9544019199191613,0.9171641791044776,0.9595054875741138,130,1e-06
23885,1789301381.0406375,dots_0_2,1,1,1,1.0,0.00147,0.98345,0.01509,0.08926,0.943562905589282,1.0,0.98,0.98,22537,23885,0.9544019199191613,0.9171744807859719,0.9595054875741138,198,0.000326
23886,1789301381.1465101,dots_0_2,2,2,1,1.0,0.0,0.0008,0.9992,0.00648,0.943565268358034,1.0,0.98,0.98,22538,23886,0.9544019199191613,0.9171744807859719,0.959510595358224,132,3.6e-05
23887,1789301381.147744,dots_0_2,2,2,1,1.0,0.0,0.00127,0.99873,0.00973,0.9435676309289571,1.0,0.98,0.98,22539,23887,0.9544019199191613,0.9171744807859719,0.9595157018539539,132,5.6e-05
23888,1789301381.148503,dots_0_2,2,2,1,1.0,0.0,0.0,1.0,1e-05,0.9435699933020764,1.0,0.98,0.98,22540,23888,0.9544019199191613,0.9171744807859719,0.9595208070617907,130,0.0
23889,1789301381.1491337,dots_0_2,1,1,1,1.0,0.01264,0.82439,0.16297,0.51012,0.9435723554774164,1.0,0.98,0.98,22541,23889,0.9544019199191613,0.9171847799054962,0.9595208070617907,192,0.003001
23890,1789301381.149724,dots_0_2,1,1,1,1.0,0.00439,0.9494,0.04621,0.21522,0.9435747174550021,1.0,0.98,0.98,22542,23890,0.9544019199191613,0.917195076464006,0.9595208070617907,195,0.000907
23891,1789301381.2566528,dots_0_2,1,1,1,1.0,0.00373,0.98315,0.01312,0.09443,0.9435770792348583,1.0,0.98,0.98,22543,23891,0.9544019199191613,0.9172053704624565,0.9595208070617907,198,0.000337
23892,1789301381.257568,dots_0_2,2,2,1,1.0,0.0,0.00344,0.99656,0.02295,0.9435794408170098,1.0,0.98,0.98,22544,23892,0.9544019199191613,0.9172053704624565,0.9595259109822216,131,0.000138
23893,1789301381.2582676,dots_0_2,2,2,1,1.0,0.0,3e-05,0.99997,0.00032,0.9435818022014816,1.0,0.98,0.98,22545,23893,0.9544019199191613,0.9172053704624565,0.9595310136157338,130,1e-06
23894,1789301381.2589016,dots_0_2,2,2,1,1.0,0.0,0.0,1.0,4e-05,0.9435841633882983,1.0,0.98,0.98,22546,23894,0.9544019199191613,0.9172053704624565,0.9595361149628135,132,0.0
23895,1789301381.259596,dots_0_2,2,2,1,1.0,0.0,0.0001,0.9999,0.00101,0.9435865243774848,1.0,0.98,0.98,22547,23895,0.9544019199191613,0.9172053704624565,0.9595412150239475,132,4e-06
23896,1789301381.3661559,dots_0_2,2,2,1,1.0,0.0,8e-05,0.99992,0.00082,0.9435888851690659,1.0,0.98,0.98,22548,23896,0.9544019199191613,0.9172053704624565,0.959546313799622,130,4e-06
23897,1789301381.3672233,dots_0_2,0,0,1,1.0,0.99125,0.00872,3e-05,0.05037,0.9435912457630665,1.0,0.98,0.98,22549,23897,0.9544076787067441,0.9172053704624565,0.959546313799622,198,1.6e-05
23898,1789301381.3681624,dots_0_2,1,1,1,1.0,0.00536,0.98583,0.00881,0.08376,0.9435936061595113,1.0,0.98,0.98,22550,23898,0.9544076787067441,0.9172156619018024,0.959546313799622,198,0.000276
23899,1789301381.3690016,dots_0_2,0,0,1,1.0,0.99179,0.00819,2e-05,0.04777,0.943595966358425,1.0,0.98,0.98,22551,23899,0.954413436039904,0.9172156619018024,0.959546313799622,198,1.5e-05
23900,1789301381.369778,dots_0_2,0,0,1,1.0,0.98921,0.01075,3e-05,0.05982,0.9435983263598327,1.0,0.98,0.98,22552,23900,0.9544191919191919,0.9172156619018024,0.959546313799622,198,2.2e-05
23901,1789301381.4764676,dots_0_2,1,1,1,1.0,0.00147,0.97399,0.02454,0.12625,0.9436006861637588,1.0,0.98,0.98,22553,23901,0.9544191919191919,0.9172259507829977,0.959546313799622,198,0.000516
23902,1789301381.4773588,dots_0_2,2,2,1,1.0,0.0,2e-05,0.99998,0.00022,0.9436030457702285,1.0,0.98,0.98,22554,23902,0.9544191919191919,0.9172259507829977,0.9595514112903226,130,1e-06
23903,1789301381.4781108,dots_0_2,2,2,1,1.0,0.0,0.00122,0.99878,0.00942,0.9436054051792662,1.0,0.98,0.98,22555,23903,0.9544191919191919,0.9172259507829977,0.9595565074965352,132,5.5e-05
23904,1789301381.4787772,dots_0_2,2,2,1,1.0,0.0,0.11889,0.88111,0.36476,0.9436077643908969,1.0,0.98,0.98,22556,23904,0.9544191919191919,0.9172259507829977,0.9595616024187453,198,0.00333
23905,1789301381.4794164,dots_0_2,2,2,1,1.0,0.0,7e-05,0.99993,0.00078,0.9436101234051454,1.0,0.98,0.98,22557,23905,0.9544191919191919,0.9172259507829977,0.9595666960574379,132,3e-06
23906,1789301381.5854254,dots_0_2,1,1,1,1.0,0.00197,0.97226,0.02577,0.13391,0.9436124822220363,1.0,0.98,0.98,22558,23906,0.9544191919191919,0.9172362371069964,0.9595666960574379,198,0.000513
23907,1789301381.586297,dots_0_2,1,1,1,1.0,0.00813,0.96698,0.02489,0.1635,0.9436148408415945,1.0,0.98,0.98,22559,23907,0.9544191919191919,0.9172465208747514,0.9595666960574379,195,0.000562
23908,1789301381.5870001,dots_0_2,1,1,1,1.0,0.00266,0.98877,0.00857,0.06772,0.9436171992638447,1.0,0.98,0.98,22560,23908,0.9544191919191919,0.9172568020872158,0.9595666960574379,198,0.000228
23909,1789301381.5876005,dots_0_2,0,0,1,1.0,0.99103,0.00894,3e-05,0.05146,0.9436195574888118,1.0,0.98,0.98,22561,23909,0.9544249463451584,0.9172568020872158,0.9595666960574379,195,1.7e-05
23910,1789301381.5881443,dots_0_2,1,2,0,-1.0,0.0011,0.98023,0.01867,0.10141,0.9435800920117106,0.95,0.97,0.978,22561,23910,0.9544249463451584,0.9171428571428571,0.9595666960574379,198,0.020244
23911,1789301381.695393,dots_0_2,1,1,1,1.0,0.00501,0.9879,0.00708,0.07363,0.9435824515913178,0.95,0.97,0.978,22562,23911,0.9544249463451584,0.917153148677183,0.9595666960574379,198,0.00025
23912,1789301381.6962516,dots_0_2,0,0,1,1.0,0.99085,0.00913,3e-05,0.05226,0.9435848109735697,0.95,0.97,0.978,22563,23912,0.954430699318354,0.917153148677183,0.9595666960574379,195,1.6e-05
23913,1789301381.6969004,dots_0_2,2,2,1,1.0,0.0,0.00218,0.99782,0.01552,0.9435871701584913,0.95,0.98,0.978,22564,23913,0.954430699318354,0.917153148677183,0.9595717884130982,132,9.4e-05
23914,1789301381.6975842,dots_0_2,2,2,1,1.0,0.0,8e-05,0.99992,0.00081,0.9435895291461068,0.95,0.98,0.978,22565,23914,0.954430699318354,0.917153148677183,0.9595768794862108,132,4e-06
23915,1789301381.6981952,dots_0_2,1,2,0,-1.0,0.00095,0.91124,0.08781,0.3049,0.9435500731758311,0.9,0.97,0.978,22565,23915,0.954430699318354,0.9170392449080974,0.9595768794862108,198,0.019982
23916,1789301381.8049097,dots_0_2,2,2,1,1.0,0.0,0.023,0.977,0.10949,0.9435524335173106,0.9,0.97,0.978,22566,23916,0.954430699318354,0.9170392449080974,0.9595819692772601,134,0.000946
23917,1789301381.805835,dots_0_2,2,2,1,1.0,0.0,0.00519,0.99481,0.03247,0.9435547936614124,0.9,0.97,0.978,22567,23917,0.954430699318354,0.9170392449080974,0.9595870577867305,132,0.000241
23918,1789301381.8065815,dots_0_2,1,1,1,1.0,0.00073,0.96115,0.03812,0.16791,0.9435571536081612,0.9,0.97,0.978,22568,23918,0.954430699318354,0.917049546752763,0.9595870577867305,198,0.000784
23919,1789301381.807192,dots_0_2,1,1,1,1.0,0.0025,0.99565,0.00185,0.03099,0.9435595133575818,0.9,0.97,0.978,22569,23919,0.954430699318354,0.9170598460392352,0.9595870577867305,195,8.7e-05
23920,1789301381.8079672,dots_0_2,2,2,1,1.0,0.0,0.00298,0.99702,0.02031,0.943561872909699,0.9,0.97,0.978,22570,23920,0.954430699318354,0.9170598460392352,0.9595921450151057,130,0.000126
23921,1789301381.9135773,dots_0_2,2,2,1,1.0,0.0,0.00572,0.99428,0.03522,0.9435642322645375,0.9,0.97,0.978,22571,23921,0.954430699318354,0.9170598460392352,0.9595972309628698,133,0.000231
23922,1789301381.9144962,dots_0_2,0,0,1,1.0,0.98955,0.01042,3e-05,0.05828,0.9435665914221218,0.9,0.97,0.978,22572,23922,0.9544364508393285,0.9170598460392352,0.9595972309628698,198,2.1e-05
23923,1789301381.915205,dots_0_2,1,1,1,1.0,0.00089,0.98403,0.01509,0.08535,0.9435689503824771,0.9,0.97,0.978,22573,23923,0.9544364508393285,0.9170701427684668,0.9595972309628698,195,0.00031
23924,1789301381.9159255,dots_0_2,1,1,1,1.0,0.00956,0.98408,0.00636,0.09244,0.9435713091456278,0.9,0.97,0.978,22574,23924,0.9544364508393285,0.9170804369414102,0.9595972309628698,198,0.000253
23925,1789301381.9165897,dots_0_2,1,1,1,1.0,0.00098,0.96927,0.02975,0.14162,0.9435736677115988,0.9,0.97,0.978,22575,23925,0.9544364508393285,0.917090728559017,0.9595972309628698,198,0.000644
23926,1789301382.0223708,dots_0_2,0,0,1,1.0,0.98523,0.01473,5e-05,0.07725,0.9435760260804146,0.9,0.97,0.978,22576,23926,0.954442200908632,0.917090728559017,0.9595972309628698,198,3.3e-05
23927,1789301382.0232282,dots_0_2,1,1,1,1.0,0.00096,0.97679,0.02225,0.11429,0.9435783842521002,0.9,0.97,0.978,22577,23927,0.954442200908632,0.9171010176222387,0.9595972309628698,198,0.000472
23928,1789301382.0239017,dots_0_2,1,1,1,1.0,0.01292,0.98104,0.00604,0.10582,0.9435807422266801,0.9,0.97,0.978,22578,23928,0.954442200908632,0.9171113041320264,0.9595972309628698,198,0.000306
23929,1789301382.0245512,dots_0_2,1,1,1,1.0,0.0017,0.98885,0.00945,0.06601,0.943583100004179,0.9,0.97,0.978,22579,23929,0.954442200908632,0.91712158808933,0.9595972309628698,195,0.000211
23930,1789301382.0251296,dots_0_2,1,1,1,1.0,0.00261,0.99597,0.00142,0.02883,0.9435854575846219,0.95,0.97,0.978,22580,23930,0.954442200908632,0.9171318694950998,0.9595972309628698,198,8.7e-05
23931,1789301382.1314716,dots_0_2,0,0,1,1.0,0.99201,0.00796,2e-05,0.04668,0.9435878149680331,0.95,0.97,0.978,22581,23931,0.9544479495268139,0.9171318694950998,0.9595972309628698,198,1.3e-05
23932,1789301382.1323433,dots_0_2,1,1,1,1.0,0.00169,0.97474,0.02357,0.12405,0.9435901721544375,0.95,0.97,0.978,22582,23932,0.9544479495268139,0.9171421483502853,0.9595972309628698,195,0.000488
23933,1789301382.1330187,dots_0_2,0,0,1,1.0,0.98771,0.01226,3e-05,0.0665,0.9435925291438599,0.95,0.97,0.978,22583,23933,0.9544536966944234,0.9171421483502853,0.9595972309628698,198,2.5e-05
23934,1789301382.1336088,dots_0_2,1,1,1,1.0,0.00341,0.99473,0.00186,0.0363,0.9435948859363249,0.95,0.97,0.978,22584,23934,0.9544536966944234,0.9171524246558354,0.9595972309628698,195,9.2e-05
23935,1789301382.1341965,dots_0_2,2,2,1,1.0,0.0,0.00294,0.99706,0.02007,0.9435972425318571,1.0,0.97,0.978,22585,23935,0.9544536966944234,0.9171524246558354,0.9596023156305059,132,0.000128
23936,1789301382.240616,dots_0_2,2,2,1,1.0,0.0,0.03597,0.96403,0.15494,0.9435995989304813,1.0,0.97,0.978,22586,23936,0.9544536966944234,0.9171524246558354,0.9596073990184976,176,0.001162
23937,1789301382.2414622,dots_0_2,0,0,1,1.0,0.98947,0.0105,3e-05,0.05863,0.9436019551322221,1.0,0.97,0.978,22587,23937,0.9544594424120096,0.9171524246558354,0.9596073990184976,198,2e-05
23938,1789301382.2420905,dots_0_2,1,1,1,1.0,0.01155,0.98053,0.00793,0.10914,0.9436043111371042,1.0,0.97,0.978,22588,23938,0.9544594424120096,0.9171626984126984,0.9596073990184976,198,0.000339
23939,1789301382.242687,dots_0_2,1,1,1,1.0,0.0018,0.9844,0.0138,0.08594,0.9436066669451523,1.0,0.97,0.978,22589,23939,0.9544594424120096,0.9171729696218227,0.9596073990184976,198,0.000303
23940,1789301382.2432675,dots_0_2,1,1,1,1.0,0.00168,0.98425,0.01407,0.08637,0.943609022556391,1.0,0.97,0.978,22590,23940,0.9544594424120096,0.9171832382841557,0.9596073990184976,198,0.000293
23941,1789301382.3497343,dots_0_2,1,1,1,1.0,0.00107,0.99305,0.00587,0.04443,0.943611377970845,1.0,0.97,0.978,22591,23941,0.9544594424120096,0.9171935044006446,0.9596073990184976,198,0.000138
23942,1789301382.3510706,dots_0_2,2,2,1,1.0,0.0,0.0,1.0,2e-05,0.9436137331885389,1.0,0.97,0.978,22592,23942,0.9544594424120096,0.9171935044006446,0.9596124811273277,130,0.0
23943,1789301382.3520157,dots_0_2,2,2,1,1.0,0.0,0.0,1.0,5e-05,0.9436160882094976,1.0,0.98,0.978,22593,23943,0.9544594424120096,0.9171935044006446,0.9596175619574789,132,0.0
23944,1789301382.3529987,dots_0_2,0,0,1,1.0,0.98925,0.01071,4e-05,0.05966,0.9436184430337454,1.0,0.98,0.978,22594,23944,0.954465186680121,0.9171935044006446,0.9596175619574789,195,2.3e-05
23945,1789301382.3538005,dots_0_2,0,0,1,1.0,0.98609,0.01387,4e-05,0.07353,0.9436207976613071,1.0,0.98,0.978,22595,23945,0.9544709294993063,0.9171935044006446,0.9596175619574789,198,3e-05
23946,1789301382.456604,dots_0_2,1,1,1,1.0,0.00299,0.98012,0.01689,0.106,0.9436231520922075,1.0,0.98,0.978,22596,23946,0.9544709294993063,0.917203767972236,0.9596175619574789,195,0.000368
23947,1789301382.4580877,dots_0_2,2,2,1,1.0,0.0,0.02234,0.97766,0.10703,0.9436255063264709,1.0,0.98,0.978,22597,23947,0.9544709294993063,0.917203767972236,0.959622641509434,134,0.000945
23948,1789301382.4588451,dots_0_2,0,0,1,1.0,0.99066,0.00932,3e-05,0.05316,0.9436278603641223,1.0,0.98,0.978,22598,23948,0.9544766708701135,0.917203767972236,0.959622641509434,195,1.8e-05
23949,1789301382.4594507,dots_0_2,0,0,1,1.0,0.99044,0.00953,3e-05,0.05417,0.943630214205186,1.0,0.98,0.978,22599,23949,0.9544824107930904,0.917203767972236,0.959622641509434,198,1.8e-05
23950,1789301382.460054,dots_0_2,0,0,1,1.0,0.98768,0.01229,4e-05,0.06668,0.9436325678496869,1.0,0.98,0.978,22600,23950,0.9544881492687847,0.917203767972236,0.959622641509434,198,2.6e-05
23951,1789301382.5646923,dots_0_2,0,0,1,1.0,0.98702,0.01293,4e-05,0.06957,0.9436349212976494,1.0,0.98,0.978,22601,23951,0.9544938862977436,0.917203767972236,0.959622641509434,198,2.9e-05
23952,1789301382.5655842,dots_0_2,2,2,1,1.0,0.0,0.00013,0.99987,0.00126,0.9436372745490982,1.0,0.98,0.978,22602,23952,0.9544938862977436,0.917203767972236,0.959627719783675,132,6e-06
23953,1789301382.5664885,dots_0_2,1,1,1,1.0,0.00923,0.98463,0.00614,0.08976,0.943639627604058,1.0,0.98,0.978,22603,23953,0.9544938862977436,0.917214028999876,0.959627719783675,195,0.000259
23954,1789301382.5674136,dots_0_2,2,2,1,1.0,0.0,0.00343,0.99657,0.02291,0.9436419804625532,1.0,0.98,0.978,22604,23954,0.9544938862977436,0.917214028999876,0.9596327967806841,130,0.000147
23955,1789301382.5680945,dots_0_2,0,0,1,1.0,0.99049,0.00949,3e-05,0.05394,0.9436443331246086,1.0,0.98,0.978,22605,23955,0.9544996218805143,0.917214028999876,0.9596327967806841,198,1.7e-05
23956,1789301382.674322,dots_0_2,1,1,1,1.0,0.00639,0.98787,0.00573,0.07395,0.9436466855902488,1.0,0.98,0.978,22606,23956,0.9544996218805143,0.9172242874845106,0.9596327967806841,195,0.000198
23957,1789301382.675461,dots_0_2,0,0,1,1.0,0.98865,0.01131,3e-05,0.06232,0.9436490378594983,1.0,0.98,0.98,22607,23957,0.9545053560176433,0.9172242874845106,0.9596327967806841,198,2.4e-05
23958,1789301382.676594,dots_0_2,0,0,1,1.0,0.98848,0.01149,3e-05,0.0631,0.9436513899323816,1.0,0.98,0.98,22608,23958,0.9545110887096774,0.9172242874845106,0.9596327967806841,198,2.3e-05
23959,1789301382.6775322,dots_0_2,2,2,1,1.0,0.0,0.00037,0.99963,0.00331,0.9436537418089236,1.0,0.98,0.98,22609,23959,0.9545110887096774,0.9172242874845106,0.959637872500943,132,1.6e-05
23960,1789301382.6783626,dots_0_2,0,0,1,1.0,0.98988,0.01009,3e-05,0.05678,0.9436560934891486,1.0,0.98,0.98,22610,23960,0.9545168199571626,0.9172242874845106,0.959637872500943,198,2.1e-05
23961,1789301382.7835894,dots_0_2,1,1,1,1.0,0.00236,0.97989,0.01776,0.10575,0.9436584449730813,1.0,0.98,0.98,22611,23961,0.9545168199571626,0.9172345434270847,0.959637872500943,198,0.000378
23962,1789301382.7844915,dots_0_2,1,1,1,1.0,0.00656,0.98951,0.00393,0.06518,0.9436607962607462,1.0,0.98,0.98,22612,23962,0.9545168199571626,0.9172447968285431,0.959637872500943,198,0.000173
23963,1789301382.7855225,dots_0_2,1,1,1,1.0,0.00213,0.9939,0.00397,0.04115,0.9436631473521679,1.0,0.98,0.98,22613,23963,0.9545168199571626,0.9172550476898303,0.959637872500943,198,0.000123
23964,1789301382.7863278,dots_0_2,1,1,1,1.0,0.00321,0.99114,0.00565,0.05651,0.943665498247371,1.0,0.98,0.98,22614,23964,0.9545168199571626,0.91726529601189,0.959637872500943,198,0.000167
23965,1789301382.7869456,dots_0_2,0,0,1,1.0,0.98361,0.01635,5e-05,0.08397,0.9436678489463801,1.0,0.98,0.982,22615,23965,0.954522549760645,0.91726529601189,0.959637872500943,198,4e-05
23966,1789301382.8948605,dots_0_2,2,2,1,1.0,0.0,0.00435,0.99565,0.028,0.9436701994492197,1.0,0.98,0.982,22616,23966,0.954522549760645,0.91726529601189,0.9596429469449334,132,0.000187
23967,1789301382.895839,dots_0_2,1,1,1,1.0,0.00127,0.98737,0.01136,0.07188,0.9436725497559144,1.0,0.98,0.982,22617,23967,0.954522549760645,0.9172755417956656,0.9596429469449334,198,0.000258
23968,1789301382.8965213,dots_0_2,2,2,1,1.0,0.0,0.00147,0.99853,0.01107,0.9436748998664887,1.0,0.98,0.982,22618,23968,0.954522549760645,0.9172755417956656,0.9596480201131364,132,6.3e-05
23969,1789301382.897166,dots_0_2,1,1,1,1.0,0.00171,0.95775,0.04054,0.18219,0.9436772497809671,1.0,0.98,0.982,22619,23969,0.954522549760645,0.9172857850421,0.9596480201131364,198,0.000806
23970,1789301382.8977182,dots_0_2,0,0,1,1.0,0.98633,0.01363,4e-05,0.07254,0.9436795994993742,1.0,0.98,0.982,22620,23970,0.9545282781206701,0.9172857850421,0.9596480201131364,198,2.9e-05
23971,1789301383.0045385,dots_0_2,1,1,1,1.0,0.00196,0.9894,0.00864,0.06382,0.9436819490217346,1.0,0.98,0.982,22621,23971,0.9545282781206701,0.9172960257521356,0.9596480201131364,198,0.000201
23972,1789301383.005456,dots_0_2,0,0,1,1.0,0.9898,0.01017,3e-05,0.0571,0.9436842983480728,1.0,0.98,0.982,22622,23972,0.9545340050377834,0.9172960257521356,0.9596480201131364,198,1.9e-05
23973,1789301383.0061643,dots_0_2,2,2,1,1.0,0.0,0.00038,0.99962,0.00335,0.9436866474784132,1.0,0.98,0.982,22623,23973,0.9545340050377834,0.9172960257521356,0.9596530920060332,132,1.7e-05
23974,1789301383.0068128,dots_0_2,0,0,1,1.0,0.98378,0.01617,5e-05,0.08327,0.9436889964127805,1.0,0.98,0.982,22624,23974,0.9545397305125299,0.9172960257521356,0.9596530920060332,198,3.9e-05
23975,1789301383.0073612,dots_0_2,0,0,1,1.0,0.99133,0.00864,2e-05,0.04995,0.9436913451511991,1.0,0.98,0.982,22625,23975,0.9545454545454546,0.9172960257521356,0.9596530920060332,198,1.6e-05
23976,1789301383.1143043,dots_0_2,1,1,1,1.0,0.00613,0.99087,0.003,0.05774,0.9436936936936937,1.0,0.98,0.982,22626,23976,0.9545454545454546,0.9173062639267145,0.9596530920060332,198,0.000139
23977,1789301383.1151903,dots_0_2,1,1,1,1.0,0.00114,0.99173,0.00714,0.05123,0.9436960420402886,1.0,0.98,0.982,22627,23977,0.9545454545454546,0.9173164995667781,0.9596530920060332,198,0.000172
23978,1789301383.1158676,dots_0_2,0,0,1,1.0,0.99324,0.00674,2e-05,0.04065,0.9436983901910084,1.0,0.98,0.982,22628,23978,0.9545511771371018,0.9173164995667781,0.9596530920060332,195,1e-05
23979,1789301383.1164246,dots_0_2,0,0,1,1.0,0.98782,0.01215,4e-05,0.06605,0.9437007381458776,1.0,0.98,0.982,22629,23979,0.9545568982880162,0.9173164995667781,0.9596530920060332,198,2.5e-05
23980,1789301383.1169803,dots_0_2,2,2,1,1.0,0.0,0.00049,0.99951,0.00425,0.9437030859049208,1.0,0.98,0.982,22630,23980,0.9545568982880162,0.9173164995667781,0.9596581626241045,132,2.2e-05
23981,1789301383.2249238,dots_0_2,1,1,1,1.0,0.00048,0.97525,0.02427,0.11834,0.9437054334681623,1.0,0.98,0.982,22631,23981,0.9545568982880162,0.9173267326732674,0.9596581626241045,198,0.000543
